symbol,cik,fiscal_year,market_cap,marketcap_source_url,shares_outstanding,shares_source_url,employees,employees_source_url,notes
HES,4447,2007,32330000000,https://companiesmarketcap.com/hess/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
HES,4447,2008,17490000000,https://companiesmarketcap.com/hess/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
HES,4447,2009,19790000000,https://companiesmarketcap.com/hess/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
HES,4447,2010,25840000000,https://companiesmarketcap.com/hess/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
HES,4447,2011,19300000000,https://companiesmarketcap.com/hess/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
HES,4447,2012,18080000000,https://companiesmarketcap.com/hess/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
HES,4447,2013,27000000000,https://companiesmarketcap.com/hess/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
HES,4447,2014,21100000000,https://companiesmarketcap.com/hess/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
HES,4447,2015,13860000000,https://companiesmarketcap.com/hess/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
HES,4447,2016,19720000000,https://companiesmarketcap.com/hess/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
HES,4447,2017,15080000000,https://companiesmarketcap.com/hess/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
HES,4447,2018,11800000000,https://companiesmarketcap.com/hess/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
HES,4447,2019,20370000000,https://companiesmarketcap.com/hess/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
HES,4447,2020,16210000000,https://companiesmarketcap.com/hess/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
HES,4447,2021,22920000000,https://companiesmarketcap.com/hess/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
HES,4447,2022,43720000000,https://companiesmarketcap.com/hess/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
HES,4447,2023,44280000000,https://companiesmarketcap.com/hess/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
HES,4447,2024,40230000000,https://companiesmarketcap.com/hess/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
HFC,48039,2018,8790000000,https://companiesmarketcap.com/hollyfrontier/marketcap/,,,,,"Market cap is CompaniesMarketCap end-of-year market capitalization for 2018: $8.79B USD, stored as 8,790,000,000 USD at source precision. Used only where fiscal year ends in December, so calendar year-end aligns with fiscal year-end."
HFC,48039,2019,8200000000,https://companiesmarketcap.com/hollyfrontier/marketcap/,,,,,"Market cap is CompaniesMarketCap end-of-year market capitalization for 2019: $8.20B USD, stored as 8,200,000,000 USD at source precision. Used only where fiscal year ends in December, so calendar year-end aligns with fiscal year-end."
HFC,48039,2020,4180000000,https://companiesmarketcap.com/hollyfrontier/marketcap/,,,,,"Market cap is CompaniesMarketCap end-of-year market capitalization for 2020: $4.18B USD, stored as 4,180,000,000 USD at source precision. Used only where fiscal year ends in December, so calendar year-end aligns with fiscal year-end."
HFC,48039,2021,5320000000,https://companiesmarketcap.com/hollyfrontier/marketcap/,,,,,"Market cap is CompaniesMarketCap end-of-year market capitalization for 2021: $5.32B USD, stored as 5,320,000,000 USD at source precision. Used only where fiscal year ends in December, so calendar year-end aligns with fiscal year-end."
HSY,47111,2025,,,202839656,https://www.sec.gov/Archives/edgar/data/47111/000162828026008586/hsy-20251231.htm,,,"SEC 10-K equity note states net shares outstanding at fiscal year-end: 202,839,656."
IBKR,1381197,2025,,,445414116,https://www.sec.gov/Archives/edgar/data/1381197/000138119726000062/ibkr-20251231.htm,,,"Fiscal-year-end shares: 445,413,716 Class A plus 400 Class B common shares outstanding."
ICE,1571949,2025,92346000000,https://stockanalysis.com/stocks/ice/financials/ratios/,,,,,"Market cap reported by StockAnalysis/S&P Global Market Intelligence as 92,346 million USD for FY2025 (period ending Dec '25); stored as 92,346,000,000 USD at source precision. | Market cap reported by StockAnalysis fiscal ratios as 92,346 million USD for FY2025, period ending Dec '25; stored at source precision."
INCY,879169,2025,19391000000,https://stockanalysis.com/stocks/incy/financials/ratios/,,,,,"Market cap reported by StockAnalysis/S&P Global Market Intelligence as 19,391 million USD for FY2025 (period ending Dec '25); stored as 19,391,000,000 USD at source precision. | Market cap reported by StockAnalysis fiscal ratios as 19,391 million USD for FY2025, period ending Dec '25; stored at source precision."
IPG,51644,2000,13390000000,https://companiesmarketcap.com/ipg/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
IPG,51644,2001,11180000000,https://companiesmarketcap.com/ipg/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
IPG,51644,2002,5430000000,https://companiesmarketcap.com/ipg/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
IPG,51644,2003,6520000000,https://companiesmarketcap.com/ipg/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
IPG,51644,2004,5690000000,https://companiesmarketcap.com/ipg/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
IPG,51644,2005,4140000000,https://companiesmarketcap.com/ipg/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
IPG,51644,2006,5730000000,https://companiesmarketcap.com/ipg/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
IPG,51644,2007,3820000000,https://companiesmarketcap.com/ipg/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
IPG,51644,2008,1880000000,https://companiesmarketcap.com/ipg/marketcap/,476600000,https://www.sec.gov/Archives/edgar/data/51644/000119312510041804/d10k.htm,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.; SEC 2009 10-K comparative balance sheet states common shares outstanding 2008 = 476.6 million.
IPG,51644,2009,3580000000,https://companiesmarketcap.com/ipg/marketcap/,486100000,https://www.sec.gov/Archives/edgar/data/51644/000119312510041804/d10k.htm,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.; SEC 2009 10-K balance sheet states common shares outstanding 2009 = 486.1 million.
IPG,51644,2010,5190000000,https://companiesmarketcap.com/ipg/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
IPG,51644,2011,4480000000,https://companiesmarketcap.com/ipg/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
IPG,51644,2012,4600000000,https://companiesmarketcap.com/ipg/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
IPG,51644,2013,7510000000,https://companiesmarketcap.com/ipg/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
IPG,51644,2014,8590000000,https://companiesmarketcap.com/ipg/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
IPG,51644,2015,9380000000,https://companiesmarketcap.com/ipg/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
IPG,51644,2016,9290000000,https://companiesmarketcap.com/ipg/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
IPG,51644,2017,7830000000,https://companiesmarketcap.com/ipg/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
IPG,51644,2018,7910000000,https://companiesmarketcap.com/ipg/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
IPG,51644,2019,8930000000,https://companiesmarketcap.com/ipg/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
IPG,51644,2020,9170000000,https://companiesmarketcap.com/ipg/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
IPG,51644,2021,14740000000,https://companiesmarketcap.com/ipg/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
IPG,51644,2022,12940000000,https://companiesmarketcap.com/ipg/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
IPG,51644,2023,12500000000,https://companiesmarketcap.com/ipg/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
IPG,51644,2024,10470000000,https://companiesmarketcap.com/ipg/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
IPGP,1111928,2025,3016000000,https://stockanalysis.com/stocks/ipgp/financials/ratios/,,,,,"Market cap reported by StockAnalysis/S&P Global Market Intelligence as 3,016 million USD for FY2025 (period ending Dec '25); stored as 3,016,000,000 USD at source precision. | Market cap reported by StockAnalysis fiscal ratios as 3,016 million USD for FY2025, period ending Dec '25; stored at source precision."
JKHY,779152,2025,13119000000,https://stockanalysis.com/stocks/jkhy/financials/ratios/,,,,,"Market cap reported by StockAnalysis/S&P Global Market Intelligence as 13,119 million USD for FY2025 (period ending Jun '25); stored as 13,119,000,000 USD at source precision. | Market cap reported by StockAnalysis fiscal ratios as 13,119 million USD for FY2025, period ending Jun '25; stored at source precision."
JNPR,1043604,2000,40090000000,https://companiesmarketcap.com/juniper-networks/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
JNPR,1043604,2001,6230000000,https://companiesmarketcap.com/juniper-networks/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
JNPR,1043604,2002,2540000000,https://companiesmarketcap.com/juniper-networks/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
JNPR,1043604,2003,7290000000,https://companiesmarketcap.com/juniper-networks/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
JNPR,1043604,2004,14690000000,https://companiesmarketcap.com/juniper-networks/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
JNPR,1043604,2005,12670000000,https://companiesmarketcap.com/juniper-networks/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
JNPR,1043604,2006,10780000000,https://companiesmarketcap.com/juniper-networks/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
JNPR,1043604,2007,17350000000,https://companiesmarketcap.com/juniper-networks/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
JNPR,1043604,2008,9240000000,https://companiesmarketcap.com/juniper-networks/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
JNPR,1043604,2009,13850000000,https://companiesmarketcap.com/juniper-networks/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
JNPR,1043604,2010,19390000000,https://companiesmarketcap.com/juniper-networks/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
JNPR,1043604,2011,10730000000,https://companiesmarketcap.com/juniper-networks/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
JNPR,1043604,2012,10000000000,https://companiesmarketcap.com/juniper-networks/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
JNPR,1043604,2013,11170000000,https://companiesmarketcap.com/juniper-networks/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
JNPR,1043604,2014,9280000000,https://companiesmarketcap.com/juniper-networks/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
JNPR,1043604,2015,10590000000,https://companiesmarketcap.com/juniper-networks/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
JNPR,1043604,2016,10740000000,https://companiesmarketcap.com/juniper-networks/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
JNPR,1043604,2017,10680000000,https://companiesmarketcap.com/juniper-networks/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
JNPR,1043604,2018,9320000000,https://companiesmarketcap.com/juniper-networks/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
JNPR,1043604,2019,8270000000,https://companiesmarketcap.com/juniper-networks/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
JNPR,1043604,2020,7420000000,https://companiesmarketcap.com/juniper-networks/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
JNPR,1043604,2021,11490000000,https://companiesmarketcap.com/juniper-networks/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
JNPR,1043604,2022,10370000000,https://companiesmarketcap.com/juniper-networks/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
JNPR,1043604,2023,9400000000,https://companiesmarketcap.com/juniper-networks/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
JNPR,1043604,2024,12410000000,https://companiesmarketcap.com/juniper-networks/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
JPM,19617,2023,,,,,309926,https://www.sec.gov/Archives/edgar/data/19617/000001961724000225/jpm-20231231.htm,
JPM,19617,2024,,,,,317233,https://www.sec.gov/Archives/edgar/data/19617/000001961725000270/jpm-20241231.htm,
JPM,19617,2025,,,,,318512,https://www.sec.gov/Archives/edgar/data/19617/000162828026008131/jpm-20251231.htm,
K,55067,2000,10640000000,https://companiesmarketcap.com/kellogg-company/marketcap/,,,,,"Market cap is CompaniesMarketCap stated calendar year-end USD value; Kellogg/Kellanova uses a 52/53-week fiscal year ending near calendar year-end, so this is a near-fiscal-year-end estimate; source value is rounded."
K,55067,2001,12230000000,https://companiesmarketcap.com/kellogg-company/marketcap/,,,,,"Market cap is CompaniesMarketCap stated calendar year-end USD value; Kellogg/Kellanova uses a 52/53-week fiscal year ending near calendar year-end, so this is a near-fiscal-year-end estimate; source value is rounded."
K,55067,2005,17510000000,https://companiesmarketcap.com/kellogg-company/marketcap/,,,,,"Market cap is CompaniesMarketCap stated calendar year-end USD value; Kellogg/Kellanova uses a 52/53-week fiscal year ending near calendar year-end, so this is a near-fiscal-year-end estimate; source value is rounded."
K,55067,2006,19900000000,https://companiesmarketcap.com/kellogg-company/marketcap/,,,,,"Market cap is CompaniesMarketCap stated calendar year-end USD value; Kellogg/Kellanova uses a 52/53-week fiscal year ending near calendar year-end, so this is a near-fiscal-year-end estimate; source value is rounded."
K,55067,2007,20450000000,https://companiesmarketcap.com/kellogg-company/marketcap/,,,,,"Market cap is CompaniesMarketCap stated calendar year-end USD value; Kellogg/Kellanova uses a 52/53-week fiscal year ending near calendar year-end, so this is a near-fiscal-year-end estimate; source value is rounded."
K,55067,2009,20280000000,https://companiesmarketcap.com/kellogg-company/marketcap/,,,,,"Market cap is CompaniesMarketCap stated calendar year-end USD value; Kellogg/Kellanova uses a 52/53-week fiscal year ending near calendar year-end, so this is a near-fiscal-year-end estimate; source value is rounded."
K,55067,2010,18800000000,https://companiesmarketcap.com/kellogg-company/marketcap/,,,,,"Market cap is CompaniesMarketCap stated calendar year-end USD value; Kellogg/Kellanova uses a 52/53-week fiscal year ending near calendar year-end, so this is a near-fiscal-year-end estimate; source value is rounded."
K,55067,2011,18160000000,https://companiesmarketcap.com/kellogg-company/marketcap/,,,,,"Market cap is CompaniesMarketCap stated calendar year-end USD value; Kellogg/Kellanova uses a 52/53-week fiscal year ending near calendar year-end, so this is a near-fiscal-year-end estimate; source value is rounded."
K,55067,2012,20170000000,https://companiesmarketcap.com/kellogg-company/marketcap/,,,,,"Market cap is CompaniesMarketCap stated calendar year-end USD value; Kellogg/Kellanova uses a 52/53-week fiscal year ending near calendar year-end, so this is a near-fiscal-year-end estimate; source value is rounded."
K,55067,2013,22150000000,https://companiesmarketcap.com/kellogg-company/marketcap/,,,,,"Market cap is CompaniesMarketCap stated calendar year-end USD value; Kellogg/Kellanova uses a 52/53-week fiscal year ending near calendar year-end, so this is a near-fiscal-year-end estimate; source value is rounded."
K,55067,2014,23230000000,https://companiesmarketcap.com/kellogg-company/marketcap/,,,,,"Market cap is CompaniesMarketCap stated calendar year-end USD value; Kellogg/Kellanova uses a 52/53-week fiscal year ending near calendar year-end, so this is a near-fiscal-year-end estimate; source value is rounded."
K,55067,2015,25610000000,https://companiesmarketcap.com/kellogg-company/marketcap/,,,,,"Market cap is CompaniesMarketCap stated calendar year-end USD value; Kellogg/Kellanova uses a 52/53-week fiscal year ending near calendar year-end, so this is a near-fiscal-year-end estimate; source value is rounded."
K,55067,2016,25860000000,https://companiesmarketcap.com/kellogg-company/marketcap/,,,,,"Market cap is CompaniesMarketCap stated calendar year-end USD value; Kellogg/Kellanova uses a 52/53-week fiscal year ending near calendar year-end, so this is a near-fiscal-year-end estimate; source value is rounded."
K,55067,2017,23480000000,https://companiesmarketcap.com/kellogg-company/marketcap/,,,,,"Market cap is CompaniesMarketCap stated calendar year-end USD value; Kellogg/Kellanova uses a 52/53-week fiscal year ending near calendar year-end, so this is a near-fiscal-year-end estimate; source value is rounded."
K,55067,2018,19600000000,https://companiesmarketcap.com/kellogg-company/marketcap/,,,,,"Market cap is CompaniesMarketCap stated calendar year-end USD value; Kellogg/Kellanova uses a 52/53-week fiscal year ending near calendar year-end, so this is a near-fiscal-year-end estimate; source value is rounded."
K,55067,2019,23620000000,https://companiesmarketcap.com/kellogg-company/marketcap/,,,,,"Market cap is CompaniesMarketCap stated calendar year-end USD value; Kellogg/Kellanova uses a 52/53-week fiscal year ending near calendar year-end, so this is a near-fiscal-year-end estimate; source value is rounded."
K,55067,2020,21380000000,https://companiesmarketcap.com/kellogg-company/marketcap/,,,,,"Market cap is CompaniesMarketCap stated calendar year-end USD value; Kellogg/Kellanova uses a 52/53-week fiscal year ending near calendar year-end, so this is a near-fiscal-year-end estimate; source value is rounded."
K,55067,2021,21970000000,https://companiesmarketcap.com/kellogg-company/marketcap/,,,,,"Market cap is CompaniesMarketCap stated calendar year-end USD value; Kellogg/Kellanova uses a 52/53-week fiscal year ending near calendar year-end, so this is a near-fiscal-year-end estimate; source value is rounded."
K,55067,2022,24310000000,https://companiesmarketcap.com/kellogg-company/marketcap/,,,,,"Market cap is CompaniesMarketCap stated calendar year-end USD value; Kellogg/Kellanova uses a 52/53-week fiscal year ending near calendar year-end, so this is a near-fiscal-year-end estimate; source value is rounded."
K,55067,2023,19150000000,https://companiesmarketcap.com/kellogg-company/marketcap/,,,,,"Market cap is CompaniesMarketCap stated calendar year-end USD value; Kellogg/Kellanova uses a 52/53-week fiscal year ending near calendar year-end, so this is a near-fiscal-year-end estimate; source value is rounded."
K,55067,2024,27970000000,https://companiesmarketcap.com/kellogg-company/marketcap/,,,,,"Market cap is CompaniesMarketCap stated calendar year-end USD value; Kellogg/Kellanova uses a 52/53-week fiscal year ending near calendar year-end, so this is a near-fiscal-year-end estimate; source value is rounded."
KG,2055116,2025,79000000,https://stockanalysis.com/stocks/kg/financials/ratios/,,,,,"Market cap reported by StockAnalysis/S&P Global Market Intelligence as 79 million USD for FY2025 (period ending Dec '25); stored as 79,000,000 USD at source precision. | Market cap reported by StockAnalysis fiscal ratios as 79 million USD for FY2025, period ending Dec '25; stored at source precision."
KMX,1170010,2025,12761000000,https://stockanalysis.com/stocks/kmx/financials/ratios/,,,,,"Market cap reported by StockAnalysis/S&P Global Market Intelligence as 12,761 million USD for FY2025 (period ending Feb '25); stored as 12,761,000,000 USD at source precision. | Market cap reported by StockAnalysis fiscal ratios as 12,761 million USD for FY2025, period ending Feb '25; stored at source precision."
KMX,1170010,2026,6121000000,https://stockanalysis.com/stocks/kmx/financials/ratios/,,,,,"Market cap reported by StockAnalysis/S&P Global Market Intelligence as 6,121 million USD for FY2026 (period ending Feb '26); stored as 6,121,000,000 USD at source precision. | Market cap reported by StockAnalysis fiscal ratios as 6,121 million USD for FY2026, period ending Feb '26; stored at source precision."
KSU,54480,2013,13640000000,https://companiesmarketcap.com/kansas-city-southern/marketcap/,,,,,"Market cap is CompaniesMarketCap end-of-year market capitalization for 2013: $13.64B USD, stored as 13,640,000,000 USD at source precision. Used only where fiscal year ends in December, so calendar year-end aligns with fiscal year-end."
KSU,54480,2014,13470000000,https://companiesmarketcap.com/kansas-city-southern/marketcap/,,,,,"Market cap is CompaniesMarketCap end-of-year market capitalization for 2014: $13.47B USD, stored as 13,470,000,000 USD at source precision. Used only where fiscal year ends in December, so calendar year-end aligns with fiscal year-end."
KSU,54480,2015,8090000000,https://companiesmarketcap.com/kansas-city-southern/marketcap/,,,,,"Market cap is CompaniesMarketCap end-of-year market capitalization for 2015: $8.09B USD, stored as 8,090,000,000 USD at source precision. Used only where fiscal year ends in December, so calendar year-end aligns with fiscal year-end."
KSU,54480,2016,9040000000,https://companiesmarketcap.com/kansas-city-southern/marketcap/,,,,,"Market cap is CompaniesMarketCap end-of-year market capitalization for 2016: $9.04B USD, stored as 9,040,000,000 USD at source precision. Used only where fiscal year ends in December, so calendar year-end aligns with fiscal year-end."
KSU,54480,2017,10840000000,https://companiesmarketcap.com/kansas-city-southern/marketcap/,,,,,"Market cap is CompaniesMarketCap end-of-year market capitalization for 2017: $10.84B USD, stored as 10,840,000,000 USD at source precision. Used only where fiscal year ends in December, so calendar year-end aligns with fiscal year-end."
KSU,54480,2018,9630000000,https://companiesmarketcap.com/kansas-city-southern/marketcap/,,,,,"Market cap is CompaniesMarketCap end-of-year market capitalization for 2018: $9.63B USD, stored as 9,630,000,000 USD at source precision. Used only where fiscal year ends in December, so calendar year-end aligns with fiscal year-end."
KSU,54480,2019,14720000000,https://companiesmarketcap.com/kansas-city-southern/marketcap/,,,,,"Market cap is CompaniesMarketCap end-of-year market capitalization for 2019: $14.72B USD, stored as 14,720,000,000 USD at source precision. Used only where fiscal year ends in December, so calendar year-end aligns with fiscal year-end."
KSU,54480,2020,19100000000,https://companiesmarketcap.com/kansas-city-southern/marketcap/,,,,,"Market cap is CompaniesMarketCap end-of-year market capitalization for 2020: $19.10B USD, stored as 19,100,000,000 USD at source precision. Used only where fiscal year ends in December, so calendar year-end aligns with fiscal year-end."
KSU,54480,2021,26710000000,https://companiesmarketcap.com/kansas-city-southern/marketcap/,,,,,"Market cap is CompaniesMarketCap end-of-year market capitalization for 2021: $26.71B USD, stored as 26,710,000,000 USD at source precision. Used only where fiscal year ends in December, so calendar year-end aligns with fiscal year-end."
LIN,1707925,2025,199102000000,https://stockanalysis.com/stocks/lin/financials/ratios/,,,,,"Market cap reported by StockAnalysis/S&P Global Market Intelligence as 199,102 million USD for FY2025 (period ending Dec '25); stored as 199,102,000,000 USD at source precision. | Market cap reported by StockAnalysis fiscal ratios as 199,102 million USD for FY2025, period ending Dec '25; stored at source precision."
LLY,59478,2024,,,,,47000,https://www.sec.gov/Archives/edgar/data/59478/000005947825000067/lly-20241231.htm,"10-K states approximately 47,000 employees at end of 2024."
LLY,59478,2025,,,,,50000,https://www.sec.gov/Archives/edgar/data/59478/000005947826000013/lly-20251231.htm,"10-K states approximately 50,000 employees at end of 2025."
LRCX,707549,2025,124330000000,https://stockanalysis.com/stocks/lrcx/financials/ratios/,,,,,"Market cap reported by StockAnalysis/S&P Global Market Intelligence as 124,330 million USD for FY2025 (period ending Jun '25); stored as 124,330,000,000 USD at source precision. | Market cap reported by StockAnalysis fiscal ratios as 124,330 million USD for FY2025, period ending Jun '25; stored at source precision."
LULU,1397187,2025,50283000000,https://stockanalysis.com/stocks/lulu/financials/ratios/,,,,,"Market cap reported by StockAnalysis/S&P Global Market Intelligence as 50,283 million USD for FY2025 (period ending Feb '25); stored as 50,283,000,000 USD at source precision. | Market cap reported by StockAnalysis fiscal ratios as 50,283 million USD for FY2025, period ending Feb '25; stored at source precision."
LULU,1397187,2026,20470000000,https://stockanalysis.com/stocks/lulu/financials/ratios/,,,,,"Market cap reported by StockAnalysis/S&P Global Market Intelligence as 20,470 million USD for FY2026 (period ending Feb '26); stored as 20,470,000,000 USD at source precision. | Market cap reported by StockAnalysis fiscal ratios as 20,470 million USD for FY2026, period ending Feb '26; stored at source precision."
LYB,1489393,2025,13937000000,https://stockanalysis.com/stocks/lyb/financials/ratios/,,,,,"Market cap reported by StockAnalysis/S&P Global Market Intelligence as 13,937 million USD for FY2025 (period ending Dec '25); stored as 13,937,000,000 USD at source precision. | Market cap reported by StockAnalysis fiscal ratios as 13,937 million USD for FY2025, period ending Dec '25; stored at source precision."
LYV,1335258,2025,33090000000,https://stockanalysis.com/stocks/lyv/financials/ratios/,,,,,"Market cap reported by StockAnalysis/S&P Global Market Intelligence as 33,090 million USD for FY2025 (period ending Dec '25); stored as 33,090,000,000 USD at source precision. | Market cap reported by StockAnalysis fiscal ratios as 33,090 million USD for FY2025, period ending Dec '25; stored at source precision."
MA,1141391,2025,,,893900000,https://www.sec.gov/Archives/edgar/data/1141391/000114139126000013/ma-20251231.htm,,,"Sum of fiscal-year-end Class A and Class B common shares. Filing reports component shares in millions to one decimal place; total rounded to nearest 100,000 shares."
