symbol,cik,fiscal_year,shares_outstanding,shares_source_url,market_cap,marketcap_source_url
SNA,0000091440,2025,,https://www.sec.gov/Archives/edgar/data/91440/000009144026000045/0000091440-26-000045-index.htm,19005911969,https://finance.yahoo.com/quote/SNA/history (month-end close 2026-01-01) x shares
SNDK,0002023554,2025,,https://www.sec.gov/Archives/edgar/data/2023554/000202355425000034/0002023554-25-000034-index.htm,6612281379,https://finance.yahoo.com/quote/SNDK/history (month-end close 2025-06-01) x shares
SNPS,0000883241,2025,,https://www.sec.gov/Archives/edgar/data/883241/000088324125000028/0000883241-25-000028-index.htm,86824029648,https://finance.yahoo.com/quote/SNPS/history (month-end close 2025-10-01) x shares
SO,0000092122,2025,,https://www.sec.gov/Archives/edgar/data/92122/000009212226000006/0000092122-26-000006-index.htm,97610917159,https://finance.yahoo.com/quote/SO/history (month-end close 2025-12-01) x shares
SOLS,0002064953,2025,,https://www.sec.gov/Archives/edgar/data/2064953/000206495326000008/0002064953-26-000008-index.htm,7711956027,https://finance.yahoo.com/quote/SOLS/history (month-end close 2025-12-01) x shares
SOLV,0001964738,2025,,https://www.sec.gov/Archives/edgar/data/1964738/000196473826000007/0001964738-26-000007-index.htm,13747585346,https://finance.yahoo.com/quote/SOLV/history (month-end close 2025-12-01) x shares
SPGI,0000064040,2025,,https://www.sec.gov/Archives/edgar/data/64040/000006404026000013/0000064040-26-000013-index.htm,147729316992,https://finance.yahoo.com/quote/SPGI/history (month-end close 2025-12-01) x shares
SRE,0001032208,2025,,https://www.sec.gov/Archives/edgar/data/1032208/000103220826000010/0001032208-26-000010-index.htm,57678457319,https://finance.yahoo.com/quote/SRE/history (month-end close 2025-12-01) x shares
STE,0001757898,2026,,https://www.sec.gov/Archives/edgar/data/1757898/000162828026039136/0001628280-26-039136-index.htm,21582837985,https://finance.yahoo.com/quote/STE/history (month-end close 2026-03-01) x shares
STE,0001757898,2025,,https://www.sec.gov/Archives/edgar/data/1757898/000175789825000005/0001757898-25-000005-index.htm,22296083461,https://finance.yahoo.com/quote/STE/history (month-end close 2025-03-01) x shares
STI,0001881551,2025,,https://www.sec.gov/Archives/edgar/data/1881551/000121390026044126/0001213900-26-044126-index.htm,54916894,https://finance.yahoo.com/quote/STI/history (month-end close 2025-12-01) x shares
STLD,0001022671,2025,,https://www.sec.gov/Archives/edgar/data/1022671/000110465926021395/0001104659-26-021395-index.htm,24550322407,https://finance.yahoo.com/quote/STLD/history (month-end close 2025-12-01) x shares
STT,0000093751,2025,,https://www.sec.gov/Archives/edgar/data/93751/000009375126000124/0000093751-26-000124-index.htm,35958724970,https://finance.yahoo.com/quote/STT/history (month-end close 2025-12-01) x shares
STX,0001137789,2025,,https://www.sec.gov/Archives/edgar/data/1137789/000113778924000182/0001137789-24-000182-index.htm,30530054421,https://finance.yahoo.com/quote/STX/history (month-end close 2025-06-01) x shares
SW,0002005951,2025,,https://www.sec.gov/Archives/edgar/data/2005951/000162828026012555/0001628280-26-012555-index.htm,20272890973,https://finance.yahoo.com/quote/SW/history (month-end close 2025-12-01) x shares
SWK,0000093556,2025,,https://www.sec.gov/Archives/edgar/data/93556/000009355626000009/0000093556-26-000009-index.htm,12198551521,https://finance.yahoo.com/quote/SWK/history (month-end close 2026-01-01) x shares
SWK,0000093556,2020,,https://www.sec.gov/Archives/edgar/data/93556/000009355621000008/0000093556-21-000008-index.htm,27913328148,https://finance.yahoo.com/quote/SWK/history (month-end close 2021-01-01) x shares
SWK,0000093556,2014,,https://www.sec.gov/Archives/edgar/data/93556/000009355615000005/0000093556-15-000005-index.htm,14741065397,https://finance.yahoo.com/quote/SWK/history (month-end close 2015-01-01) x shares
SWK,0000093556,2026,,https://www.sec.gov/Archives/edgar/data/93556/000009355626000015/0000093556-26-000015-index.htm,12228135234,https://finance.yahoo.com/quote/SWK/history (month-end close 2026-01-01) x shares
SWKS,0000004127,2025,,https://www.sec.gov/Archives/edgar/data/4127/000000412725000085/0000004127-25-000085-index.htm,11555391673,https://finance.yahoo.com/quote/SWKS/history (month-end close 2025-10-01) x shares
SYF,0001601712,2025,,https://www.sec.gov/Archives/edgar/data/1601712/000160171226000006/0001601712-26-000006-index.htm,28999957663,https://finance.yahoo.com/quote/SYF/history (month-end close 2025-12-01) x shares
SYK,0000310764,2025,,https://www.sec.gov/Archives/edgar/data/310764/000031076426000010/0000310764-26-000010-index.htm,134503589069,https://finance.yahoo.com/quote/SYK/history (month-end close 2025-12-01) x shares
SYY,0000096021,2025,,https://www.sec.gov/Archives/edgar/data/96021/000009602125000099/0000096021-25-000099-index.htm,36219802898,https://finance.yahoo.com/quote/SYY/history (month-end close 2025-06-01) x shares
T,0000732717,2025,,https://www.sec.gov/Archives/edgar/data/732717/000073271726000120/0000732717-26-000120-index.htm,173894338741,https://finance.yahoo.com/quote/T/history (month-end close 2025-12-01) x shares
TDC,0000816761,2025,,https://www.sec.gov/Archives/edgar/data/816761/000162828026012671/0001628280-26-012671-index.htm,2806568049,https://finance.yahoo.com/quote/TDC/history (month-end close 2025-12-01) x shares
TDG,0001260221,2025,,https://www.sec.gov/Archives/edgar/data/1260221/000126022125000081/0001260221-25-000081-index.htm,74229021184,https://finance.yahoo.com/quote/TDG/history (month-end close 2025-09-01) x shares
TDY,0001094285,2025,,https://www.sec.gov/Archives/edgar/data/1094285/000109428526000017/0001094285-26-000017-index.htm,23649511996,https://finance.yahoo.com/quote/TDY/history (month-end close 2025-12-01) x shares
TDY,0001094285,2020,,https://www.sec.gov/Archives/edgar/data/1094285/000109428521000066/0001094285-21-000066-index.htm,13216507705,https://finance.yahoo.com/quote/TDY/history (month-end close 2021-01-01) x shares
TE,0001992243,2025,,https://www.sec.gov/Archives/edgar/data/1992243/000199224326000007/0001992243-26-000007-index.htm,1863965422,https://finance.yahoo.com/quote/TE/history (month-end close 2025-12-01) x shares
TECH,0000842023,2025,,https://www.sec.gov/Archives/edgar/data/842023/000155837025011716/0001558370-25-011716-index.htm,8003026370,https://finance.yahoo.com/quote/TECH/history (month-end close 2025-06-01) x shares
TEL,0001385157,2025,,https://www.sec.gov/Archives/edgar/data/1385157/000110465925109150/0001104659-25-109150-index.htm,64583364815,https://finance.yahoo.com/quote/TEL/history (month-end close 2025-09-01) x shares
TER,0000097210,2025,,https://www.sec.gov/Archives/edgar/data/97210/000119312526059002/0001193125-26-059002-index.htm,30302969300,https://finance.yahoo.com/quote/TER/history (month-end close 2025-12-01) x shares
TEX,0000097216,2025,,https://www.sec.gov/Archives/edgar/data/97216/000009721626000035/0000097216-26-000035-index.htm,6069306121,https://finance.yahoo.com/quote/TEX/history (month-end close 2025-12-01) x shares
TFC,0000092230,2025,,https://www.sec.gov/Archives/edgar/data/92230/000009223026000030/0000092230-26-000030-index.htm,61471571982,https://finance.yahoo.com/quote/TFC/history (month-end close 2025-12-01) x shares
TFX,0000096943,2025,,https://www.sec.gov/Archives/edgar/data/96943/000009694326000019/0000096943-26-000019-index.htm,5394236627,https://finance.yahoo.com/quote/TFX/history (month-end close 2025-12-01) x shares
TGT,0000027419,2025,,https://www.sec.gov/Archives/edgar/data/27419/000002741926000016/0000027419-26-000016-index.htm,56262777410,https://finance.yahoo.com/quote/TGT/history (month-end close 2025-02-01) x shares
TGT,0000027419,2026,,https://www.sec.gov/Archives/edgar/data/27419/000002741926000022/0000027419-26-000022-index.htm,47903537137,https://finance.yahoo.com/quote/TGT/history (month-end close 2026-01-01) x shares
THC,0000070318,2025,,https://www.sec.gov/Archives/edgar/data/70318/000007031826000012/0000070318-26-000012-index.htm,17281287466,https://finance.yahoo.com/quote/THC/history (month-end close 2025-12-01) x shares
TIE,0001011657,2011,,https://www.sec.gov/Archives/edgar/data/1011657/000119312512087802/0001193125-12-087802-index.htm,1226258418000,https://finance.yahoo.com/quote/TIE/history (month-end close 2011-12-01) x shares
TIE,0001011657,2010,,https://www.sec.gov/Archives/edgar/data/1011657/000119312511049208/0001193125-11-049208-index.htm,3387275956400,https://finance.yahoo.com/quote/TIE/history (month-end close 2010-12-01) x shares
TJX,0000109198,2026,,https://www.sec.gov/Archives/edgar/data/109198/000010919826000008/0000109198-26-000008-index.htm,165811301374,https://finance.yahoo.com/quote/TJX/history (month-end close 2026-01-01) x shares
TJX,0000109198,2025,,https://www.sec.gov/Archives/edgar/data/109198/000010919825000010/0000109198-25-000010-index.htm,139369459145,https://finance.yahoo.com/quote/TJX/history (month-end close 2025-02-01) x shares
TKR,0000098362,2025,,https://www.sec.gov/Archives/edgar/data/98362/000009836226000012/0000098362-26-000012-index.htm,5850761684,https://finance.yahoo.com/quote/TKR/history (month-end close 2025-12-01) x shares
TLAB,0000317771,2010,,https://www.sec.gov/Archives/edgar/data/317771/000119312511050345/0001193125-11-050345-index.htm,2458616228,https://finance.yahoo.com/quote/TLAB/history (month-end close 2010-12-01) x shares
TLAB,0000317771,2011,,https://www.sec.gov/Archives/edgar/data/317771/000119312512085797/0001193125-12-085797-index.htm,1475080803,https://finance.yahoo.com/quote/TLAB/history (month-end close 2011-12-01) x shares
TMC,0001798562,2025,,https://www.sec.gov/Archives/edgar/data/1798562/000110465926037863/0001104659-26-037863-index.htm,2672771147,https://finance.yahoo.com/quote/TMC/history (month-end close 2025-12-01) x shares
TMO,0000097745,2025,,https://www.sec.gov/Archives/edgar/data/97745/000009774526000018/0000097745-26-000018-index.htm,215256549721,https://finance.yahoo.com/quote/TMO/history (month-end close 2025-12-01) x shares
TMUS,0001283699,2025,,https://www.sec.gov/Archives/edgar/data/1283699/000128369926000010/0001283699-26-000010-index.htm,223722203129,https://finance.yahoo.com/quote/TMUS/history (month-end close 2025-12-01) x shares
TPL,0001811074,2025,,https://www.sec.gov/Archives/edgar/data/1811074/000181107426000018/0001811074-26-000018-index.htm,19801393224,https://finance.yahoo.com/quote/TPL/history (month-end close 2025-12-01) x shares
TPR,0001116132,2025,,https://www.sec.gov/Archives/edgar/data/1116132/000111613225000019/0001116132-25-000019-index.htm,18275335267,https://finance.yahoo.com/quote/TPR/history (month-end close 2025-06-01) x shares
TRGP,0001389170,2025,,https://www.sec.gov/Archives/edgar/data/1389170/000119312526059296/0001193125-26-059296-index.htm,39658606731,https://finance.yahoo.com/quote/TRGP/history (month-end close 2025-12-01) x shares
TRIP,0001526520,2025,,https://www.sec.gov/Archives/edgar/data/1526520/000119312526051281/0001193125-26-051281-index.htm,1670836066,https://finance.yahoo.com/quote/TRIP/history (month-end close 2025-12-01) x shares
TRMB,0000864749,2024,,https://www.sec.gov/Archives/edgar/data/864749/000086474925000090/0000864749-25-000090-index.htm,17884217817,https://finance.yahoo.com/quote/TRMB/history (month-end close 2025-01-01) x shares
TRMB,0000864749,2026,,https://www.sec.gov/Archives/edgar/data/864749/000086474926000063/0000864749-26-000063-index.htm,15758338329,https://finance.yahoo.com/quote/TRMB/history (month-end close 2026-01-01) x shares
TRMB,0000864749,2025,,https://www.sec.gov/Archives/edgar/data/864749/000086474926000015/0000864749-26-000015-index.htm,17535348210,https://finance.yahoo.com/quote/TRMB/history (month-end close 2025-01-01) x shares
TROW,0001113169,2025,,https://www.sec.gov/Archives/edgar/data/1113169/000162828026008002/0001628280-26-008002-index.htm,22326303005,https://finance.yahoo.com/quote/TROW/history (month-end close 2025-12-01) x shares
TRV,0000086312,2025,,https://www.sec.gov/Archives/edgar/data/86312/000008631226000065/0000086312-26-000065-index.htm,62721965326,https://finance.yahoo.com/quote/TRV/history (month-end close 2025-12-01) x shares
TSCO,0000916365,2025,,https://www.sec.gov/Archives/edgar/data/916365/000091636526000014/0000916365-26-000014-index.htm,26322826929,https://finance.yahoo.com/quote/TSCO/history (month-end close 2025-12-01) x shares
TSLA,0001318605,2025,,https://www.sec.gov/Archives/edgar/data/1318605/000162828026003952/0001628280-26-003952-index.htm,1687543716425,https://finance.yahoo.com/quote/TSLA/history (month-end close 2025-12-01) x shares
TT,0001466258,2025,,https://www.sec.gov/Archives/edgar/data/1466258/000162828026005731/0001628280-26-005731-index.htm,86142380128,https://finance.yahoo.com/quote/TT/history (month-end close 2025-12-01) x shares
TTWO,0000946581,2026,,https://www.sec.gov/Archives/edgar/data/946581/000162828026037434/0001628280-26-037434-index.htm,36669165942,https://finance.yahoo.com/quote/TTWO/history (month-end close 2026-03-01) x shares
TTWO,0000946581,2025,,https://www.sec.gov/Archives/edgar/data/946581/000162828025026694/0001628280-25-026694-index.htm,36771312183,https://finance.yahoo.com/quote/TTWO/history (month-end close 2025-03-01) x shares
TXN,0000097476,2025,,https://www.sec.gov/Archives/edgar/data/97476/000009747626000059/0000097476-26-000059-index.htm,157450988767,https://finance.yahoo.com/quote/TXN/history (month-end close 2025-12-01) x shares
TXT,0000217346,2014,,https://www.sec.gov/Archives/edgar/data/217346/000110465915013784/0001104659-15-013784-index.htm,11782082233,https://finance.yahoo.com/quote/TXT/history (month-end close 2015-01-01) x shares
TXT,0000217346,2019,,https://www.sec.gov/Archives/edgar/data/217346/000110465920024773/0001104659-20-024773-index.htm,10474314431,https://finance.yahoo.com/quote/TXT/history (month-end close 2020-01-01) x shares
TXT,0000217346,2026,,https://www.sec.gov/Archives/edgar/data/217346/000021734626000012/0000217346-26-000012-index.htm,15312663242,https://finance.yahoo.com/quote/TXT/history (month-end close 2026-01-01) x shares
TXT,0000217346,2025,,https://www.sec.gov/Archives/edgar/data/217346/000021734626000006/0000217346-26-000006-index.htm,15336743777,https://finance.yahoo.com/quote/TXT/history (month-end close 2026-01-01) x shares
TYL,0000860731,2025,,https://www.sec.gov/Archives/edgar/data/860731/000086073126000016/0000860731-26-000016-index.htm,19513195618,https://finance.yahoo.com/quote/TYL/history (month-end close 2025-12-01) x shares
UAL,0000100517,2025,,https://www.sec.gov/Archives/edgar/data/100517/000010051726000023/0000100517-26-000023-index.htm,36165989354,https://finance.yahoo.com/quote/UAL/history (month-end close 2025-12-01) x shares
UBER,0001543151,2025,,https://www.sec.gov/Archives/edgar/data/1543151/000154315126000015/0001543151-26-000015-index.htm,168168655087,https://finance.yahoo.com/quote/UBER/history (month-end close 2025-12-01) x shares
UDR,0000074208,2025,,https://www.sec.gov/Archives/edgar/data/74208/000007420826000013/0000074208-26-000013-index.htm,12052019776,https://finance.yahoo.com/quote/UDR/history (month-end close 2025-12-01) x shares
UIS,0000746838,2025,,https://www.sec.gov/Archives/edgar/data/746838/000074683826000006/0000746838-26-000006-index.htm,196821172,https://finance.yahoo.com/quote/UIS/history (month-end close 2025-12-01) x shares
ULTA,0001403568,2026,,https://www.sec.gov/Archives/edgar/data/1403568/000110465926069491/0001104659-26-069491-index.htm,27829559739,https://finance.yahoo.com/quote/ULTA/history (month-end close 2026-01-01) x shares
ULTA,0001403568,2025,,https://www.sec.gov/Archives/edgar/data/1403568/000110465926035243/0001104659-26-035243-index.htm,16023351126,https://finance.yahoo.com/quote/ULTA/history (month-end close 2025-02-01) x shares
UNH,0000731766,2025,,https://www.sec.gov/Archives/edgar/data/731766/000073176626000062/0000731766-26-000062-index.htm,299632857916,https://finance.yahoo.com/quote/UNH/history (month-end close 2025-12-01) x shares
UNM,0000005513,2025,,https://www.sec.gov/Archives/edgar/data/5513/000000551326000008/0000005513-26-000008-index.htm,12690920895,https://finance.yahoo.com/quote/UNM/history (month-end close 2025-12-01) x shares
UNP,0000100885,2025,,https://www.sec.gov/Archives/edgar/data/100885/000010088526000037/0000100885-26-000037-index.htm,137263316873,https://finance.yahoo.com/quote/UNP/history (month-end close 2025-12-01) x shares
URBN,0000912615,2026,,https://www.sec.gov/Archives/edgar/data/912615/000119312526137916/0001193125-26-137916-index.htm,6064850557,https://finance.yahoo.com/quote/URBN/history (month-end close 2026-01-01) x shares
URBN,0000912615,2025,,https://www.sec.gov/Archives/edgar/data/912615/000095017025048506/0000950170-25-048506-index.htm,5135261366,https://finance.yahoo.com/quote/URBN/history (month-end close 2025-01-01) x shares
URI,0001067701,2025,,https://www.sec.gov/Archives/edgar/data/1067701/000106770126000007/0001067701-26-000007-index.htm,50985660791,https://finance.yahoo.com/quote/URI/history (month-end close 2025-12-01) x shares
USB,0000036104,2025,,https://www.sec.gov/Archives/edgar/data/36104/000003610426000011/0000036104-26-000011-index.htm,82905208783,https://finance.yahoo.com/quote/USB/history (month-end close 2025-12-01) x shares
USBC,0001074828,2025,,https://www.sec.gov/Archives/edgar/data/1074828/000165495426002725/0001654954-26-002725-index.htm,520113548,https://finance.yahoo.com/quote/USBC/history (month-end close 2025-09-01) x shares
V,0001403161,2010,,https://www.sec.gov/Archives/edgar/data/1403161/000119312510020834/0001193125-10-020834-index.htm,8712199082,https://finance.yahoo.com/quote/V/history (month-end close 2010-09-01) x shares
VEEV,0001393052,2025,,https://www.sec.gov/Archives/edgar/data/1393052/000139305225000022/0001393052-25-000022-index.htm,37950477397,https://finance.yahoo.com/quote/VEEV/history (month-end close 2025-01-01) x shares
VEEV,0001393052,2026,,https://www.sec.gov/Archives/edgar/data/1393052/000139305226000014/0001393052-26-000014-index.htm,33306443558,https://finance.yahoo.com/quote/VEEV/history (month-end close 2026-01-01) x shares
VFC,0000103379,2026,,https://www.sec.gov/Archives/edgar/data/103379/000010337926000030/0000103379-26-000030-index.htm,6656167198,https://finance.yahoo.com/quote/VFC/history (month-end close 2026-03-01) x shares
VFC,0000103379,2025,,https://www.sec.gov/Archives/edgar/data/103379/000010337925000023/0000103379-25-000023-index.htm,6048831870,https://finance.yahoo.com/quote/VFC/history (month-end close 2025-03-01) x shares
VFC,0000103379,2014,,https://www.sec.gov/Archives/edgar/data/103379/000119312515075174/0001193125-15-075174-index.htm,27953698748,https://finance.yahoo.com/quote/VFC/history (month-end close 2015-01-01) x shares
VIAV,0000912093,2025,,https://www.sec.gov/Archives/edgar/data/912093/000091209325000096/0000912093-25-000096-index.htm,2248086296,https://finance.yahoo.com/quote/VIAV/history (month-end close 2025-06-01) x shares
VICI,0001705696,2025,,https://www.sec.gov/Archives/edgar/data/1705696/000170569626000034/0001705696-26-000034-index.htm,30052893745,https://finance.yahoo.com/quote/VICI/history (month-end close 2025-12-01) x shares
VLO,0001035002,2025,,https://www.sec.gov/Archives/edgar/data/1035002/000162828026011499/0001628280-26-011499-index.htm,48678477323,https://finance.yahoo.com/quote/VLO/history (month-end close 2025-12-01) x shares
VLTO,0001967680,2025,,https://www.sec.gov/Archives/edgar/data/1967680/000196768026000011/0001967680-26-000011-index.htm,24729810158,https://finance.yahoo.com/quote/VLTO/history (month-end close 2025-12-01) x shares
VMC,0001396009,2025,,https://www.sec.gov/Archives/edgar/data/1396009/000162828026009546/0001628280-26-009546-index.htm,37244137284,https://finance.yahoo.com/quote/VMC/history (month-end close 2025-12-01) x shares
VNO,0000899689,2025,,https://www.sec.gov/Archives/edgar/data/899689/000089968926000009/0000899689-26-000009-index.htm,6345376461,https://finance.yahoo.com/quote/VNO/history (month-end close 2025-12-01) x shares
VNT,0001786842,2025,,https://www.sec.gov/Archives/edgar/data/1786842/000162828026007648/0001628280-26-007648-index.htm,5264688043,https://finance.yahoo.com/quote/VNT/history (month-end close 2025-12-01) x shares
VRSK,0001442145,2025,,https://www.sec.gov/Archives/edgar/data/1442145/000143774926004452/0001437749-26-004452-index.htm,30856221263,https://finance.yahoo.com/quote/VRSK/history (month-end close 2025-12-01) x shares
VRSN,0001014473,2025,,https://www.sec.gov/Archives/edgar/data/1014473/000101447326000006/0001014473-26-000006-index.htm,22278514720,https://finance.yahoo.com/quote/VRSN/history (month-end close 2025-12-01) x shares
VRT,0001674101,2025,,https://www.sec.gov/Archives/edgar/data/1674101/000167410126000008/0001674101-26-000008-index.htm,61984775051,https://finance.yahoo.com/quote/VRT/history (month-end close 2025-12-01) x shares
VRTS,0000883237,2025,,https://www.sec.gov/Archives/edgar/data/883237/000088323726000009/0000883237-26-000009-index.htm,1092373231,https://finance.yahoo.com/quote/VRTS/history (month-end close 2025-12-01) x shares
VRTX,0000875320,2025,,https://www.sec.gov/Archives/edgar/data/875320/000087532026000056/0000875320-26-000056-index.htm,115168936657,https://finance.yahoo.com/quote/VRTX/history (month-end close 2025-12-01) x shares
VST,0001692819,2025,,https://www.sec.gov/Archives/edgar/data/1692819/000169281926000006/0001692819-26-000006-index.htm,54360830737,https://finance.yahoo.com/quote/VST/history (month-end close 2025-12-01) x shares
VTR,0000740260,2025,,https://www.sec.gov/Archives/edgar/data/740260/000074026026000006/0000740260-26-000006-index.htm,36752807729,https://finance.yahoo.com/quote/VTR/history (month-end close 2025-12-01) x shares
VTRS,0001792044,2025,,https://www.sec.gov/Archives/edgar/data/1792044/000179204426000013/0001792044-26-000013-index.htm,14334841659,https://finance.yahoo.com/quote/VTRS/history (month-end close 2025-12-01) x shares
VZ,0000732712,2025,,https://www.sec.gov/Archives/edgar/data/732712/000073271226000007/0000732712-26-000007-index.htm,171786274232,https://finance.yahoo.com/quote/VZ/history (month-end close 2025-12-01) x shares
WAB,0000943452,2025,,https://www.sec.gov/Archives/edgar/data/943452/000162828026008067/0001628280-26-008067-index.htm,36396893685,https://finance.yahoo.com/quote/WAB/history (month-end close 2025-12-01) x shares
WAT,0001000697,2025,,https://www.sec.gov/Archives/edgar/data/1000697/000119312526062604/0001193125-26-062604-index.htm,37262032345,https://finance.yahoo.com/quote/WAT/history (month-end close 2025-12-01) x shares
WBD,0001437107,2025,,https://www.sec.gov/Archives/edgar/data/1437107/000143710726000020/0001437107-26-000020-index.htm,71471567865,https://finance.yahoo.com/quote/WBD/history (month-end close 2025-12-01) x shares
WDAY,0001327811,2019,,https://www.sec.gov/Archives/edgar/data/1327811/000132781118000022/0001327811-18-000022-index.htm,39210479736,https://finance.yahoo.com/quote/WDAY/history (month-end close 2019-01-01) x shares
WDC,0000106040,2025,,https://www.sec.gov/Archives/edgar/data/106040/000010604025000038/0000106040-25-000038-index.htm,22199547425,https://finance.yahoo.com/quote/WDC/history (month-end close 2025-06-01) x shares
WEC,0000783325,2025,,https://www.sec.gov/Archives/edgar/data/783325/000078332526000018/0000783325-26-000018-index.htm,34330537033,https://finance.yahoo.com/quote/WEC/history (month-end close 2025-12-01) x shares
WELL,0000766704,2025,,https://www.sec.gov/Archives/edgar/data/766704/000076670426000010/0000766704-26-000010-index.htm,129509847519,https://finance.yahoo.com/quote/WELL/history (month-end close 2025-12-01) x shares
WEN,0000030697,2025,,https://www.sec.gov/Archives/edgar/data/30697/000003069726000009/0000030697-26-000009-index.htm,1585703425,https://finance.yahoo.com/quote/WEN/history (month-end close 2025-12-01) x shares
WFC,0000072971,2025,,https://www.sec.gov/Archives/edgar/data/72971/000007297126000133/0000072971-26-000133-index.htm,287581232325,https://finance.yahoo.com/quote/WFC/history (month-end close 2025-12-01) x shares
WHR,0000106640,2025,,https://www.sec.gov/Archives/edgar/data/106640/000010664026000009/0000106640-26-000009-index.htm,4077258911,https://finance.yahoo.com/quote/WHR/history (month-end close 2025-12-01) x shares
WM,0000823768,2025,,https://www.sec.gov/Archives/edgar/data/823768/000110465926012049/0001104659-26-012049-index.htm,88616907151,https://finance.yahoo.com/quote/WM/history (month-end close 2025-12-01) x shares
WMB,0000107263,2025,,https://www.sec.gov/Archives/edgar/data/107263/000010726326000006/0000107263-26-000006-index.htm,73428159348,https://finance.yahoo.com/quote/WMB/history (month-end close 2025-12-01) x shares
WMT,0000104169,2026,,https://www.sec.gov/Archives/edgar/data/104169/000010416926000055/0000104169-26-000055-index.htm,949832029103,https://finance.yahoo.com/quote/WMT/history (month-end close 2026-01-01) x shares
WMT,0000104169,2025,,https://www.sec.gov/Archives/edgar/data/104169/000010416925000021/0000104169-25-000021-index.htm,786933970782,https://finance.yahoo.com/quote/WMT/history (month-end close 2025-01-01) x shares
WOR,0000108516,2025,,https://www.sec.gov/Archives/edgar/data/108516/000095017025100137/0000950170-25-100137-index.htm,2935086059,https://finance.yahoo.com/quote/WOR/history (month-end close 2025-05-01) x shares
WRB,0000011544,2025,,https://www.sec.gov/Archives/edgar/data/11544/000001154426000005/0000011544-26-000005-index.htm,26259299851,https://finance.yahoo.com/quote/WRB/history (month-end close 2025-12-01) x shares
WSM,0000719955,2025,,https://www.sec.gov/Archives/edgar/data/719955/000071995526000059/0000719955-26-000059-index.htm,23158143032,https://finance.yahoo.com/quote/WSM/history (month-end close 2025-02-01) x shares
WSM,0000719955,2026,,https://www.sec.gov/Archives/edgar/data/719955/000071995526000131/0000719955-26-000131-index.htm,24214589833,https://finance.yahoo.com/quote/WSM/history (month-end close 2026-02-01) x shares
WST,0000105770,2025,,https://www.sec.gov/Archives/edgar/data/105770/000010577026000010/0000105770-26-000010-index.htm,19815994089,https://finance.yahoo.com/quote/WST/history (month-end close 2025-12-01) x shares
WTW,0001140536,2025,,https://www.sec.gov/Archives/edgar/data/1140536/000119312526069307/0001193125-26-069307-index.htm,31067784303,https://finance.yahoo.com/quote/WTW/history (month-end close 2025-12-01) x shares
WU,0001365135,2025,,https://www.sec.gov/Archives/edgar/data/1365135/000119312526061340/0001193125-26-061340-index.htm,2918264403,https://finance.yahoo.com/quote/WU/history (month-end close 2025-12-01) x shares
WY,0000106535,2025,,https://www.sec.gov/Archives/edgar/data/106535/000119312526051422/0001193125-26-051422-index.htm,17072554235,https://finance.yahoo.com/quote/WY/history (month-end close 2025-12-01) x shares
WYNN,0001174922,2025,,https://www.sec.gov/Archives/edgar/data/1174922/000117492226000013/0001174922-26-000013-index.htm,12548408597,https://finance.yahoo.com/quote/WYNN/history (month-end close 2025-12-01) x shares
XEL,0000072903,2025,,https://www.sec.gov/Archives/edgar/data/72903/000007290326000009/0000072903-26-000009-index.htm,46079541789,https://finance.yahoo.com/quote/XEL/history (month-end close 2025-12-01) x shares
XOM,0000034088,2009,,https://www.sec.gov/Archives/edgar/data/34088/000119312510042929/0001193125-10-042929-index.htm,321943625102,https://finance.yahoo.com/quote/XOM/history (month-end close 2009-12-01) x shares
XOM,0000034088,2025,,https://www.sec.gov/Archives/edgar/data/34088/000003408826000045/0000034088-26-000045-index.htm,501428298675,https://finance.yahoo.com/quote/XOM/history (month-end close 2025-12-01) x shares
XRAY,0000818479,2025,,https://www.sec.gov/Archives/edgar/data/818479/000081847926000075/0000818479-26-000075-index.htm,2283134937,https://finance.yahoo.com/quote/XRAY/history (month-end close 2025-12-01) x shares
XRX,0001770450,2025,,https://www.sec.gov/Archives/edgar/data/1770450/000177045026000009/0001770450-26-000009-index.htm,304824181,https://finance.yahoo.com/quote/XRX/history (month-end close 2025-12-01) x shares
XYL,0001524472,2025,,https://www.sec.gov/Archives/edgar/data/1524472/000152447226000012/0001524472-26-000012-index.htm,33110994752,https://finance.yahoo.com/quote/XYL/history (month-end close 2025-12-01) x shares
YUM,0001041061,2025,,https://www.sec.gov/Archives/edgar/data/1041061/000104106126000084/0001041061-26-000084-index.htm,41818349729,https://finance.yahoo.com/quote/YUM/history (month-end close 2025-12-01) x shares
ZBH,0001136869,2025,,https://www.sec.gov/Archives/edgar/data/1136869/000119312526059853/0001193125-26-059853-index.htm,17593027841,https://finance.yahoo.com/quote/ZBH/history (month-end close 2025-12-01) x shares
ZBRA,0000877212,2025,,https://www.sec.gov/Archives/edgar/data/877212/000162828026007668/0001628280-26-007668-index.htm,11944729926,https://finance.yahoo.com/quote/ZBRA/history (month-end close 2025-12-01) x shares
ZION,0000109380,2025,,https://www.sec.gov/Archives/edgar/data/109380/000010938026000046/0000109380-26-000046-index.htm,8657412185,https://finance.yahoo.com/quote/ZION/history (month-end close 2025-12-01) x shares
ZTS,0001555280,2025,,https://www.sec.gov/Archives/edgar/data/1555280/000155528026000011/0001555280-26-000011-index.htm,53112108218,https://finance.yahoo.com/quote/ZTS/history (month-end close 2025-12-01) x shares
