symbol,cik,fiscal_year,need_market_cap,need_shares,need_employees
ITT,216228,2019,False,False,True
ITT,216228,2020,False,False,True
ITT,216228,2021,False,False,True
ITT,216228,2022,False,False,True
ITT,216228,2023,False,False,True
ITT,216228,2024,False,False,True
ITT,216228,2025,True,False,True
ITW,49826,2001,True,True,True
ITW,49826,2007,True,True,True
ITW,49826,2008,True,True,True
ITW,49826,2009,False,False,True
ITW,49826,2010,False,False,True
ITW,49826,2011,False,False,True
ITW,49826,2012,False,False,True
ITW,49826,2013,False,False,True
ITW,49826,2014,False,False,True
ITW,49826,2015,False,False,True
ITW,49826,2016,False,False,True
ITW,49826,2017,False,False,True
ITW,49826,2018,False,False,True
ITW,49826,2019,False,False,True
ITW,49826,2020,False,False,True
ITW,49826,2021,False,False,True
ITW,49826,2022,False,False,True
ITW,49826,2023,False,False,True
ITW,49826,2024,False,False,True
ITW,49826,2025,True,False,True
IVZ,914208,2007,True,True,True
IVZ,914208,2008,True,True,True
IVZ,914208,2009,False,False,True
IVZ,914208,2010,False,False,True
IVZ,914208,2011,False,False,True
IVZ,914208,2012,False,False,True
IVZ,914208,2013,False,False,True
IVZ,914208,2014,False,False,True
IVZ,914208,2015,False,False,True
IVZ,914208,2016,False,False,True
IVZ,914208,2017,False,False,True
IVZ,914208,2018,False,False,True
IVZ,914208,2019,False,False,True
IVZ,914208,2020,False,False,True
IVZ,914208,2021,False,False,True
IVZ,914208,2022,False,False,True
IVZ,914208,2023,False,False,True
IVZ,914208,2024,False,False,True
IVZ,914208,2025,True,False,True
J,52988,2007,True,True,True
J,52988,2008,True,True,True
J,52988,2009,False,False,True
J,52988,2010,False,False,True
J,52988,2011,False,False,True
J,52988,2012,False,False,True
J,52988,2013,False,False,True
J,52988,2014,False,False,True
J,52988,2015,False,False,True
J,52988,2016,False,False,True
J,52988,2017,False,False,True
J,52988,2018,False,False,True
J,52988,2019,False,False,True
J,52988,2020,False,False,True
J,52988,2021,False,False,True
J,52988,2022,False,False,True
J,52988,2023,False,False,True
J,52988,2024,False,False,True
J,52988,2025,True,False,True
JAVA,709519,2001,True,True,True
JAVA,709519,2002,True,True,True
JAVA,709519,2003,True,True,True
JAVA,709519,2004,True,True,True
JAVA,709519,2005,True,True,True
JAVA,709519,2006,True,True,True
JAVA,709519,2007,True,True,True
JAVA,709519,2008,True,True,True
JBHT,728535,2008,True,True,True
JBHT,728535,2009,False,False,True
JBHT,728535,2010,False,False,True
JBHT,728535,2011,False,False,True
JBHT,728535,2012,False,False,True
JBHT,728535,2013,False,False,True
JBHT,728535,2014,False,False,True
JBHT,728535,2015,False,False,True
JBHT,728535,2016,False,False,True
JBHT,728535,2017,False,False,True
JBHT,728535,2018,False,False,True
JBHT,728535,2019,False,False,True
JBHT,728535,2020,False,False,True
JBHT,728535,2021,False,False,True
JBHT,728535,2022,False,False,True
JBHT,728535,2023,False,False,True
JBHT,728535,2024,False,False,True
JBHT,728535,2025,True,False,True
JBL,898293,2000,True,True,True
JBL,898293,2001,True,True,True
JBL,898293,2002,True,True,True
JBL,898293,2003,True,True,True
JBL,898293,2004,True,True,True
JBL,898293,2005,True,True,True
JBL,898293,2006,True,True,True
JBL,898293,2007,True,True,True
JBL,898293,2008,True,True,True
JBL,898293,2009,False,False,True
JBL,898293,2010,False,False,True
JBL,898293,2011,False,False,True
JBL,898293,2012,False,False,True
JBL,898293,2013,False,False,True
JBL,898293,2014,False,False,True
JBL,898293,2015,False,False,True
JBL,898293,2016,False,False,True
JBL,898293,2017,False,False,True
JBL,898293,2018,False,False,True
JBL,898293,2019,False,False,True
JBL,898293,2020,False,False,True
JBL,898293,2021,False,False,True
JBL,898293,2022,False,False,True
JBL,898293,2023,False,False,True
JBL,898293,2024,False,False,True
JBL,898293,2025,True,False,True
JCI,833444,2001,True,True,True
JCI,833444,2007,True,True,True
JCI,833444,2008,True,True,True
JCI,833444,2009,False,False,True
JCI,833444,2010,False,False,True
JCI,833444,2011,False,False,True
JCI,833444,2012,False,False,True
JCI,833444,2013,False,False,True
JCI,833444,2014,False,False,True
JCI,833444,2015,False,False,True
JCI,833444,2016,False,False,True
JCI,833444,2017,False,False,True
JCI,833444,2018,False,False,True
JCI,833444,2019,False,False,True
JCI,833444,2020,False,False,True
JCI,833444,2021,False,False,True
JCI,833444,2022,False,False,True
JCI,833444,2023,False,False,True
JCI,833444,2024,False,False,True
JCI,833444,2025,True,False,True
JCP,77182,2001,True,True,True
JCP,1166126,2004,True,True,True
JCP,1166126,2005,True,True,True
JCP,1166126,2006,True,True,True
JCP,1166126,2007,True,True,True
JCP,1166126,2008,True,True,True
JCP,1166126,2009,True,False,True
JCP,1166126,2010,True,False,True
JCP,1166126,2011,True,False,True
JCP,1166126,2012,True,False,True
JCP,1166126,2013,True,False,True
JEC,52988,2000,True,True,True
JEC,52988,2002,True,True,True
JEC,52988,2003,True,True,True
JEC,52988,2004,True,True,True
JEC,52988,2005,True,True,True
JEC,52988,2006,True,True,True
JEF,96223,2007,True,True,True
JEF,96223,2008,True,True,True
JEF,96223,2009,False,False,True
JEF,96223,2010,False,False,True
JEF,96223,2011,False,False,True
JEF,96223,2012,False,False,True
JEF,96223,2013,False,False,True
JEF,96223,2014,False,False,True
JEF,96223,2015,False,False,True
JEF,96223,2016,False,False,True
JEF,96223,2017,False,False,True
JEF,96223,2018,False,False,True
JEF,96223,2019,False,False,True
JEF,96223,2020,False,False,True
JEF,96223,2021,False,False,True
JEF,96223,2022,False,False,True
JEF,96223,2023,False,False,True
JEF,96223,2024,False,False,True
JEF,96223,2025,True,False,True
JHF,736260,2001,True,True,True
JHF,736260,2002,True,True,True
JKHY,779152,2009,False,False,True
JKHY,779152,2010,False,False,True
JKHY,779152,2011,False,False,True
JKHY,779152,2012,False,False,True
JKHY,779152,2013,False,False,True
JKHY,779152,2014,False,False,True
JKHY,779152,2015,False,False,True
JKHY,779152,2016,False,False,True
JKHY,779152,2017,False,False,True
JKHY,779152,2018,False,False,True
JKHY,779152,2019,False,False,True
JKHY,779152,2020,False,False,True
JKHY,779152,2021,False,False,True
JKHY,779152,2022,False,False,True
JKHY,779152,2023,False,False,True
JKHY,779152,2024,False,False,True
JKHY,779152,2025,True,False,True
JNJ,200406,2001,True,True,True
JNJ,200406,2006,True,True,True
JNJ,200406,2007,True,True,True
JNJ,200406,2008,True,True,True
JNJ,200406,2009,True,False,True
JNJ,200406,2010,False,False,True
JNJ,200406,2011,False,False,True
JNJ,200406,2012,False,False,True
JNJ,200406,2013,False,False,True
JNJ,200406,2014,False,False,True
JNJ,200406,2015,True,False,True
JNJ,200406,2016,False,False,True
JNJ,200406,2017,False,False,True
JNJ,200406,2018,False,False,True
JNJ,200406,2019,False,False,True
JNJ,200406,2020,True,False,True
JNJ,200406,2021,False,False,True
JNJ,200406,2022,False,False,True
JNJ,200406,2023,False,False,True
JNJ,200406,2024,False,False,True
JNJ,200406,2025,True,False,True
JNPR,1043604,2000,True,True,True
JNPR,1043604,2001,True,True,True
JNPR,1043604,2002,True,True,True
JNPR,1043604,2003,True,True,True
JNPR,1043604,2004,True,True,True
JNPR,1043604,2005,True,True,True
JNPR,1043604,2006,True,True,True
JNPR,1043604,2007,True,True,True
JNPR,1043604,2008,True,True,True
JNPR,1043604,2009,True,False,True
JNPR,1043604,2010,True,False,True
JNPR,1043604,2011,True,False,True
JNPR,1043604,2012,True,False,True
JNPR,1043604,2013,True,False,True
JNPR,1043604,2014,True,False,True
JNPR,1043604,2015,True,False,True
JNPR,1043604,2016,True,False,True
JNPR,1043604,2017,True,False,True
JNPR,1043604,2018,True,False,True
JNPR,1043604,2019,True,False,True
JNPR,1043604,2020,True,False,True
JNPR,1043604,2021,True,False,True
JNPR,1043604,2022,True,False,True
JNPR,1043604,2023,True,False,True
JNPR,1043604,2024,True,False,True
JNS,1065865,2000,True,True,True
JNS,1065865,2001,True,True,True
JNS,1065865,2002,True,True,True
JNS,1065865,2003,True,True,True
JNS,1065865,2004,True,True,True
JNS,1065865,2005,True,True,True
JNS,1065865,2006,True,True,True
JNS,1065865,2007,True,True,True
JNS,1065865,2008,True,True,True
JNS,1065865,2009,True,True,True
JNS,1065865,2010,True,False,True
JNS,1065865,2011,True,False,True
JNY,874016,2000,True,True,True
JNY,874016,2001,True,True,True
JNY,874016,2002,True,True,True
JNY,874016,2003,True,True,True
JNY,874016,2004,True,True,True
JNY,874016,2005,True,True,True
JNY,874016,2009,True,False,True
JOS,54050,2000,True,True,True
JOS,54050,2002,True,True,True
JOS,54050,2004,True,True,True
JOY,801898,2011,True,False,True
JOY,801898,2012,True,False,True
JOY,801898,2013,True,False,True
JOY,801898,2014,True,False,True
JOY,801898,2015,True,False,True
JP,53347,2000,True,True,True
JP,53347,2003,True,True,True
JP,53347,2004,True,True,True
JP,53347,2005,True,True,True
JPM,19617,2001,True,True,True
JPM,19617,2002,True,True,True
JPM,19617,2003,True,True,True
JPM,19617,2004,True,True,True
JPM,19617,2005,True,True,True
JPM,19617,2006,True,True,True
JPM,19617,2007,True,True,True
JPM,19617,2008,True,True,True
JPM,19617,2009,False,False,True
JPM,19617,2010,False,False,True
JPM,19617,2011,False,False,True
JPM,19617,2012,False,False,True
JPM,19617,2013,False,False,True
JPM,19617,2014,False,False,True
JPM,19617,2015,False,False,True
JPM,19617,2016,False,False,True
JPM,19617,2017,False,False,True
JPM,19617,2018,False,False,True
JPM,19617,2019,False,False,True
JPM,19617,2020,False,False,True
JPM,19617,2021,False,False,True
JPM,19617,2022,False,False,True
JPM,19617,2023,False,False,True
JPM,19617,2024,False,False,True
JPM,19617,2025,True,False,True
JWN,72333,2000,True,True,True
JWN,72333,2001,True,True,True
JWN,72333,2004,True,True,True
JWN,72333,2005,True,True,True
JWN,72333,2006,True,True,True
JWN,72333,2007,True,True,True
JWN,72333,2008,True,True,True
JWN,72333,2009,True,False,True
JWN,72333,2010,True,False,True
JWN,72333,2011,True,False,True
JWN,72333,2012,True,False,True
JWN,72333,2013,True,False,True
JWN,72333,2014,True,False,True
JWN,72333,2015,True,False,True
JWN,72333,2016,True,False,True
JWN,72333,2017,True,False,True
JWN,72333,2018,True,False,True
JWN,72333,2019,True,False,True
JWN,72333,2020,True,False,True
K,55067,2000,True,True,True
K,55067,2001,True,True,True
K,55067,2005,True,True,True
K,55067,2006,True,True,True
K,55067,2007,True,True,True
K,55067,2009,True,False,True
K,55067,2010,True,False,True
K,55067,2011,True,False,True
K,55067,2012,True,False,True
K,55067,2013,True,False,True
K,55067,2014,True,False,True
K,55067,2015,True,False,True
K,55067,2016,True,False,True
K,55067,2017,True,False,True
K,55067,2018,True,False,True
K,55067,2019,True,False,True
K,55067,2020,True,False,True
K,55067,2021,True,False,True
K,55067,2022,True,False,True
K,55067,2023,True,False,True
K,55067,2024,True,False,True
KATE,352363,2000,True,True,True
KATE,352363,2001,True,True,True
KATE,352363,2005,True,True,True
KATE,352363,2006,True,True,True
KATE,352363,2007,True,True,True
KBH,795266,2002,True,True,True
KBH,795266,2003,True,True,True
KBH,795266,2004,True,True,True
KBH,795266,2005,True,True,True
KBH,795266,2006,True,True,True
KBH,795266,2007,True,True,True
KBH,795266,2008,True,True,True
KBH,795266,2009,True,True,True
KBH,795266,2010,False,False,True
KBH,795266,2011,False,False,True
KBH,795266,2012,False,False,True
KBH,795266,2013,False,False,True
KBH,795266,2014,False,False,True
KBH,795266,2015,False,False,True
KBH,795266,2016,False,False,True
KBH,795266,2017,False,False,True
KBH,795266,2018,False,False,True
KBH,795266,2019,False,False,True
KBH,795266,2020,False,False,True
KBH,795266,2021,False,False,True
KBH,795266,2022,False,False,True
KBH,795266,2023,False,False,True
KBH,795266,2024,False,False,True
KBH,795266,2025,True,False,True
KDP,1418135,2008,True,True,True
KDP,1418135,2009,False,False,True
KDP,1418135,2010,False,False,True
KDP,1418135,2011,False,False,True
KDP,1418135,2012,False,False,True
KDP,1418135,2013,False,False,True
KDP,1418135,2014,False,False,True
KDP,1418135,2015,False,False,True
KDP,1418135,2016,False,False,True
KDP,1418135,2017,False,False,True
KDP,1418135,2018,False,False,True
KDP,1418135,2019,False,False,True
KDP,1418135,2020,False,False,True
KDP,1418135,2021,False,False,True
KDP,1418135,2022,False,False,True
KDP,1418135,2023,False,False,True
KDP,1418135,2024,False,False,True
KDP,1418135,2025,True,False,True
KEY,91576,2000,True,True,True
KEY,91576,2001,True,True,True
KEY,91576,2003,True,True,True
KEY,91576,2004,True,True,True
KEY,91576,2005,True,True,True
KEY,91576,2006,True,True,True
KEY,91576,2007,True,True,True
KEY,91576,2008,True,True,True
KEY,91576,2009,False,False,True
KEY,91576,2010,False,False,True
KEY,91576,2011,False,False,True
KEY,91576,2012,False,False,True
KEY,91576,2013,False,False,True
KEY,91576,2014,False,False,True
KEY,91576,2015,False,False,True
KEY,91576,2016,False,False,True
KEY,91576,2017,False,False,True
KEY,91576,2018,False,False,True
KEY,91576,2019,False,False,True
KEY,91576,2020,False,False,True
KEY,91576,2021,False,False,True
KEY,91576,2022,False,False,True
KEY,91576,2023,False,False,True
KEY,91576,2024,False,False,True
KEY,91576,2025,True,False,True
KEYS,1601046,2013,True,True,True
KEYS,1601046,2014,False,False,True
KEYS,1601046,2015,False,False,True
KEYS,1601046,2016,False,False,True
KEYS,1601046,2017,False,False,True
KEYS,1601046,2018,False,False,True
KEYS,1601046,2019,False,False,True
KEYS,1601046,2020,False,False,True
KEYS,1601046,2021,False,False,True
KEYS,1601046,2022,False,False,True
KEYS,1601046,2023,False,False,True
KEYS,1601046,2024,False,False,True
KEYS,1601046,2025,True,False,True
KG,2055116,2024,False,False,True
KG,2055116,2025,True,False,True
KHC,1637459,2014,True,True,True
KHC,1637459,2015,True,False,True
KHC,1637459,2016,False,False,True
KHC,1637459,2017,False,False,True
KHC,1637459,2018,False,False,True
KHC,1637459,2019,False,False,True
KHC,1637459,2020,False,False,True
KHC,1637459,2021,False,False,True
KHC,1637459,2022,False,False,True
KHC,1637459,2023,False,False,True
KHC,1637459,2024,False,False,True
KHC,1637459,2025,True,False,True
KIM,879101,2000,True,True,True
KIM,879101,2001,True,True,True
KIM,879101,2004,True,True,True
KIM,879101,2005,True,True,True
KIM,879101,2006,True,True,True
KIM,879101,2007,True,True,True
KIM,879101,2008,True,True,True
KIM,879101,2009,False,False,True
KIM,879101,2010,False,False,True
KIM,879101,2011,False,False,True
KIM,879101,2012,False,False,True
KIM,879101,2013,False,False,True
KIM,879101,2014,False,False,True
KIM,879101,2015,False,False,True
KIM,879101,2016,False,False,True
KIM,879101,2017,False,False,True
KIM,879101,2018,False,False,True
KIM,879101,2019,False,False,True
KIM,879101,2020,False,False,True
KIM,879101,2021,False,False,True
KIM,879101,2022,False,False,True
KIM,879101,2023,False,False,True
KIM,879101,2024,False,False,True
KIM,879101,2025,True,False,True
KKR,1404912,2009,True,True,True
KKR,1404912,2010,True,True,True
KKR,1404912,2011,True,False,True
KKR,1404912,2012,False,False,True
KKR,1404912,2013,False,False,True
KKR,1404912,2014,False,False,True
KKR,1404912,2015,False,False,True
KKR,1404912,2016,False,False,True
KKR,1404912,2017,False,False,True
KKR,1404912,2018,False,False,True
KKR,1404912,2019,False,False,True
KKR,1404912,2020,False,False,True
KKR,1404912,2021,False,False,True
KKR,1404912,2022,False,False,True
KKR,1404912,2023,False,False,True
KKR,1404912,2024,False,False,True
KKR,1404912,2025,True,False,True
KLAC,319201,2000,True,True,True
KLAC,319201,2001,True,True,True
KLAC,319201,2003,True,True,True
KLAC,319201,2004,True,True,True
KLAC,319201,2005,True,True,True
KLAC,319201,2006,True,True,True
KLAC,319201,2007,True,True,True
KLAC,319201,2008,True,True,True
KLAC,319201,2009,False,False,True
KLAC,319201,2010,False,False,True
KLAC,319201,2011,False,False,True
KLAC,319201,2012,False,False,True
KLAC,319201,2013,False,False,True
KLAC,319201,2014,False,False,True
KLAC,319201,2015,False,False,True
KLAC,319201,2016,False,False,True
KLAC,319201,2017,False,False,True
KLAC,319201,2018,False,False,True
KLAC,319201,2019,False,False,True
KLAC,319201,2020,False,False,True
KLAC,319201,2021,False,False,True
KLAC,319201,2022,False,False,True
KLAC,319201,2023,False,False,True
KLAC,319201,2024,False,False,True
KLAC,319201,2025,True,False,True
KM,56824,2000,True,True,True
KM,56824,2001,True,True,True
KMB,55785,2001,True,True,True
KMB,55785,2003,True,True,True
KMB,55785,2004,True,True,True
KMB,55785,2005,True,True,True
KMB,55785,2007,True,True,True
KMB,55785,2008,True,True,True
KMB,55785,2009,False,False,True
KMB,55785,2010,False,False,True
KMB,55785,2011,False,False,True
KMB,55785,2012,False,False,True
KMB,55785,2013,False,False,True
KMB,55785,2014,False,False,True
KMB,55785,2015,False,False,True
KMB,55785,2016,False,False,True
KMB,55785,2017,False,False,True
KMB,55785,2018,False,False,True
KMB,55785,2019,False,False,True
KMB,55785,2020,False,False,True
KMB,55785,2021,False,False,True
KMB,55785,2022,False,False,True
KMB,55785,2023,False,False,True
KMB,55785,2024,False,False,True
KMB,55785,2025,True,False,True
KMG,1141185,2001,True,True,True
KMG,1141185,2004,True,True,True
KMG,1141185,2005,True,True,True
KMG_B,1141185,2001,True,True,True
KMG_B,1141185,2004,True,True,True
KMG_B,1141185,2005,True,True,True
KMI,1506307,2009,True,True,True
KMI,1506307,2010,True,True,True
KMI,1506307,2011,True,True,True
KMI,1506307,2012,True,True,True
KMI,1506307,2013,False,False,True
KMI,1506307,2014,False,False,True
KMI,1506307,2015,False,False,True
KMI,1506307,2016,False,False,True
KMI,1506307,2017,False,False,True
KMI,1506307,2018,False,False,True
KMI,1506307,2019,False,False,True
KMI,1506307,2020,False,False,True
KMI,1506307,2021,False,False,True
KMI,1506307,2022,False,False,True
KMI,1506307,2023,False,False,True
KMI,1506307,2024,False,False,True
KMI,1506307,2025,True,False,True
KMX,1170010,2009,False,False,True
KMX,1170010,2010,False,False,True
KMX,1170010,2011,False,False,True
KMX,1170010,2012,False,False,True
KMX,1170010,2013,False,False,True
KMX,1170010,2014,False,False,True
KMX,1170010,2015,False,False,True
KMX,1170010,2016,False,False,True
KMX,1170010,2017,False,False,True
KMX,1170010,2018,False,False,True
KMX,1170010,2019,False,False,True
KMX,1170010,2020,False,False,True
KMX,1170010,2021,False,False,True
KMX,1170010,2022,False,False,True
KMX,1170010,2023,False,False,True
KMX,1170010,2024,False,False,True
KMX,1170010,2025,True,False,True
KMX,1170010,2026,True,False,True
KO,21344,2000,True,True,True
KO,21344,2001,True,True,True
KO,21344,2003,True,True,True
KO,21344,2004,True,True,True
KO,21344,2005,True,True,True
KO,21344,2006,True,True,True
KO,21344,2007,True,True,True
KO,21344,2008,True,True,True
KO,21344,2009,False,False,True
KO,21344,2010,False,False,True
KO,21344,2011,False,False,True
KO,21344,2012,False,False,True
KO,21344,2013,False,False,True
KO,21344,2014,False,False,True
KO,21344,2015,False,False,True
KO,21344,2016,False,False,True
KO,21344,2017,False,False,True
KO,21344,2018,False,False,True
KO,21344,2019,False,False,True
KO,21344,2020,False,False,True
KO,21344,2021,False,False,True
KO,21344,2022,False,False,True
KO,21344,2023,False,False,True
KO,21344,2024,False,False,True
KO,21344,2025,True,False,True
KR,56873,2000,True,True,True
KR,56873,2001,True,True,True
KR,56873,2008,True,True,True
KR,56873,2009,False,False,True
KR,56873,2010,False,False,True
KR,56873,2011,False,False,True
KR,56873,2012,False,False,True
KR,56873,2013,False,False,True
KR,56873,2014,False,False,True
KR,56873,2015,False,False,True
KR,56873,2016,False,False,True
KR,56873,2017,False,False,True
KR,56873,2018,False,False,True
KR,56873,2019,False,False,True
KR,56873,2020,False,False,True
KR,56873,2021,False,False,True
KR,56873,2022,False,False,True
KR,56873,2023,False,False,True
KR,56873,2024,False,False,True
KR,56873,2025,True,False,True
KR,56873,2026,True,False,True
KRB,870517,2001,True,True,True
KRB,870517,2002,True,True,True
KRB,870517,2003,True,True,True
KRB,870517,2004,True,True,True
KRFT,1545158,2012,True,False,True
KRFT,1545158,2013,True,False,True
KRFT,1545158,2014,True,False,True
KRI,205520,2000,True,True,True
KRI,205520,2003,True,True,True
KRI,205520,2004,True,True,True
KRI,205520,2005,True,True,True
KSE,1062379,2000,True,True,True
KSS,885639,2001,True,True,True
KSS,885639,2008,True,True,True
KSS,885639,2009,False,False,True
KSS,885639,2010,False,False,True
KSS,885639,2011,False,False,True
KSS,885639,2012,False,False,True
KSS,885639,2013,False,False,True
KSS,885639,2014,False,False,True
KSS,885639,2015,False,False,True
KSS,885639,2016,False,False,True
KSS,885639,2017,False,False,True
KSS,885639,2018,False,False,True
KSS,885639,2019,False,False,True
KSS,885639,2020,False,False,True
KSS,885639,2021,False,False,True
KSS,885639,2022,False,False,True
KSS,885639,2023,False,False,True
KSS,885639,2024,False,False,True
KSS,885639,2025,True,False,True
KSS,885639,2026,True,False,True
KSU,54480,2013,True,False,True
KSU,54480,2014,True,False,True
KSU,54480,2015,True,False,True
KSU,54480,2016,True,False,True
KSU,54480,2017,True,False,True
KSU,54480,2018,True,False,True
KSU,54480,2019,True,False,True
KSU,54480,2020,True,False,True
KSU,54480,2021,True,False,True
KVUE,1944048,2022,True,True,True
KVUE,1944048,2023,False,False,True
KVUE,1944048,2024,False,False,True
KVUE,1944048,2025,True,False,True
L,60086,2001,True,True,True
L,60086,2004,True,True,True
L,60086,2005,True,True,True
L,60086,2007,True,True,True
L,60086,2008,True,True,True
L,60086,2009,False,False,True
L,60086,2010,False,False,True
L,60086,2011,False,False,True
L,60086,2012,False,False,True
L,60086,2013,False,False,True
L,60086,2014,False,False,True
L,60086,2015,False,False,True
L,60086,2016,False,False,True
L,60086,2017,False,False,True
L,60086,2018,False,False,True
L,60086,2019,False,False,True
L,60086,2020,False,False,True
L,60086,2021,False,False,True
L,60086,2022,False,False,True
L,60086,2023,False,False,True
L,60086,2024,False,False,True
L,60086,2025,True,False,True
LB,1995807,2023,True,True,True
LB,1995807,2024,False,False,True
LB,1995807,2025,True,True,True
LDG,764762,2001,True,True,True
LDG,764762,2002,True,True,True
LDG,764762,2003,True,True,True
LDG,764762,2004,True,True,True
LDG,764762,2005,True,True,True
LDG,764762,2006,True,True,True
LDG,764762,2007,True,True,True
LDG,764762,2008,True,True,True
LDOS,1336920,2009,False,False,True
LDOS,1336920,2010,False,False,True
LDOS,1336920,2011,False,False,True
LDOS,1336920,2012,False,False,True
LDOS,1336920,2013,False,False,True
LDOS,1336920,2014,False,False,True
LDOS,1336920,2015,False,False,True
LDOS,1336920,2016,False,False,True
LDOS,1336920,2017,False,False,True
LDOS,1336920,2018,False,False,True
LDOS,1336920,2019,True,False,True
LDOS,1336920,2020,False,False,True
LDOS,1336920,2021,False,False,True
LDOS,1336920,2022,False,False,True
LDOS,1336920,2024,True,False,True
LDOS,1336920,2025,True,False,False
LDOS,1336920,2026,True,False,False
LEG,58492,2001,True,True,True
LEG,58492,2002,True,True,True
LEG,58492,2003,True,True,True
LEG,58492,2004,True,True,True
LEG,58492,2005,True,True,True
LEG,58492,2006,True,True,True
LEG,58492,2007,True,True,True
LEG,58492,2008,True,True,True
LEG,58492,2009,False,False,True
LEG,58492,2010,False,False,True
LEG,58492,2011,False,False,True
LEG,58492,2012,False,False,True
LEG,58492,2013,False,False,True
LEG,58492,2014,False,False,True
LEG,58492,2015,False,False,True
LEG,58492,2016,False,False,True
LEG,58492,2017,False,False,True
LEG,58492,2018,False,False,True
LEG,58492,2019,False,False,True
LEG,58492,2020,False,False,True
LEG,58492,2021,False,False,True
LEG,58492,2022,False,False,True
LEG,58492,2023,False,False,True
LEG,58492,2024,False,False,True
LEG,58492,2025,True,False,True
LEHMQ,806085,2001,True,True,True
LEHMQ,806085,2002,True,True,True
LEHMQ,806085,2003,True,True,True
LEHMQ,806085,2004,True,True,True
LEHMQ,806085,2005,True,True,True
LEHMQ,806085,2006,True,True,True
LEHMQ,806085,2007,True,True,True
LEN,920760,2000,True,True,True
LEN,920760,2001,True,True,True
LEN,920760,2002,True,True,True
LEN,920760,2003,True,True,True
LEN,920760,2004,True,True,True
LEN,920760,2005,True,True,True
LEN,920760,2006,True,True,True
LEN,920760,2007,True,True,True
LEN,920760,2008,True,True,True
LEN,920760,2009,False,False,True
LEN,920760,2010,False,False,True
LEN,920760,2011,False,False,True
LEN,920760,2012,False,False,True
LEN,920760,2013,False,False,True
LEN,920760,2014,False,False,True
LEN,920760,2015,False,False,True
LEN,920760,2016,False,False,True
LEN,920760,2017,False,False,True
LEN,920760,2018,False,False,True
LEN,920760,2019,False,False,True
LEN,920760,2020,False,False,True
LEN,920760,2021,False,False,True
LEN,920760,2022,False,False,True
LEN,920760,2023,False,False,True
LEN,920760,2024,False,False,True
LEN,920760,2025,True,True,True
LH,920148,2000,True,True,True
LH,920148,2005,True,True,True
LH,920148,2006,True,True,True
LH,920148,2007,True,True,True
LH,920148,2008,True,True,True
LH,920148,2009,False,False,True
LH,920148,2010,False,False,True
LH,920148,2011,False,False,True
LH,920148,2012,False,False,True
LH,920148,2013,False,False,True
LH,920148,2014,False,False,True
LH,920148,2015,False,False,True
LH,920148,2016,False,False,True
LH,920148,2017,False,False,True
LH,920148,2018,False,False,True
LH,920148,2019,False,False,True
LH,920148,2020,False,False,True
LH,920148,2025,True,False,True
LHX,202058,2008,True,True,True
LHX,202058,2009,False,False,True
LHX,202058,2010,False,False,True
LHX,202058,2011,False,False,True
LHX,202058,2012,False,False,True
LHX,202058,2013,False,False,True
LHX,202058,2014,False,False,True
LHX,202058,2015,False,False,True
LHX,202058,2016,False,False,True
LHX,202058,2024,True,False,True
LHX,202058,2025,True,False,False
LHX,202058,2026,True,False,False
LIFE,1788451,2024,True,True,True
LIFE,1788451,2025,True,True,True
LII,1069202,2008,True,True,True
LII,1069202,2009,False,False,True
LII,1069202,2010,False,False,True
LII,1069202,2011,False,False,True
LII,1069202,2012,False,False,True
LII,1069202,2013,False,False,True
LII,1069202,2014,False,False,True
LII,1069202,2015,False,False,True
LII,1069202,2016,False,False,True
LII,1069202,2017,False,False,True
LII,1069202,2018,False,False,True
LII,1069202,2019,False,False,True
LII,1069202,2020,False,False,True
LII,1069202,2021,False,False,True
LII,1069202,2022,False,False,True
LII,1069202,2023,False,False,True
LII,1069202,2024,False,False,True
LII,1069202,2025,True,False,True
LIN,1707925,2016,False,False,True
LIN,1707925,2017,False,False,True
LIN,1707925,2018,False,False,True
LIN,1707925,2019,False,False,True
LIN,1707925,2020,False,False,True
LIN,1707925,2021,False,False,True
LIN,1707925,2022,False,False,True
LIN,1707925,2023,False,False,True
LIN,1707925,2024,False,False,True
LIN,1707925,2025,True,False,True
LITE,1633978,2013,True,True,True
LITE,1633978,2014,True,True,True
LITE,1633978,2015,True,False,True
LITE,1633978,2016,False,False,True
LITE,1633978,2017,False,False,True
LITE,1633978,2018,False,False,True
LITE,1633978,2019,False,False,True
LITE,1633978,2020,False,False,True
LITE,1633978,2021,False,False,True
LITE,1633978,2022,False,False,True
LITE,1633978,2023,False,False,True
LITE,1633978,2024,False,False,True
LITE,1633978,2025,True,False,True
LKQ,1065696,2008,True,True,True
LKQ,1065696,2009,False,False,True
LKQ,1065696,2010,False,False,True
LKQ,1065696,2011,False,False,True
LKQ,1065696,2012,False,False,True
LKQ,1065696,2013,False,False,True
LKQ,1065696,2014,False,False,True
LKQ,1065696,2015,False,False,True
LKQ,1065696,2016,False,False,True
LKQ,1065696,2017,False,False,True
LKQ,1065696,2018,False,False,True
LKQ,1065696,2019,False,False,True
LKQ,1065696,2020,False,False,True
LKQ,1065696,2021,False,False,True
LKQ,1065696,2022,False,False,True
LKQ,1065696,2023,False,False,True
LKQ,1065696,2024,False,False,True
LKQ,1065696,2025,True,False,True
LLL,1056239,2000,True,True,True
LLL,1056239,2003,True,True,True
