symbol,cik,fiscal_year,value,source_url
CLX,0000021076,2012,129562082,https://www.sec.gov/Archives/edgar/data/21076/000120677412003688/0001206774-12-003688-index.htm
CLX,0000021076,2013,130366911,https://www.sec.gov/Archives/edgar/data/21076/000120677413003034/0001206774-13-003034-index.htm
CLX,0000021076,2014,128796228,https://www.sec.gov/Archives/edgar/data/21076/000120677414002682/0001206774-14-002682-index.htm
CLX,0000021076,2015,128614310,https://www.sec.gov/Archives/edgar/data/21076/000120677415002800/0001206774-15-002800-index.htm
CLX,0000021076,2016,129355263,https://www.sec.gov/Archives/edgar/data/21076/000120677416006893/0001206774-16-006893-index.htm
CLX,0000021076,2017,129014172,https://www.sec.gov/Archives/edgar/data/21076/000162828017008700/0001628280-17-008700-index.htm
AMP,0000820027,2016,168970804,https://www.sec.gov/Archives/edgar/data/820027/000082002717000007/0000820027-17-000007-index.htm
AMP,0000820027,2017,154056430,https://www.sec.gov/Archives/edgar/data/820027/000082002718000008/0000820027-18-000008-index.htm
CLX,0000021076,2018,127982767,https://www.sec.gov/Archives/edgar/data/21076/000002107618000011/0000021076-18-000011-index.htm
CLX,0000021076,2019,125686325,https://www.sec.gov/Archives/edgar/data/21076/000002107619000012/0000021076-19-000012-index.htm
CLX,0000021076,2020,126198606,https://www.sec.gov/Archives/edgar/data/21076/000002107620000016/0000021076-20-000016-index.htm
CLX,0000021076,2021,122780220,https://www.sec.gov/Archives/edgar/data/21076/000002107621000016/0000021076-21-000016-index.htm
CLX,0000021076,2022,123152132,https://www.sec.gov/Archives/edgar/data/21076/000002107622000026/0000021076-22-000026-index.htm
CLX,0000021076,2023,123820022,https://www.sec.gov/Archives/edgar/data/21076/000002107623000037/0000021076-23-000037-index.htm
CLX,0000021076,2024,124201807,https://www.sec.gov/Archives/edgar/data/21076/000002107624000030/0000021076-24-000030-index.htm
KO,0000021344,2009,2314000000,https://www.sec.gov/Archives/edgar/data/21344/000104746910001476/0001047469-10-001476-index.htm
CL,0000021665,2009,494165017,https://www.sec.gov/Archives/edgar/data/21665/000114036110008522/0001140361-10-008522-index.htm
CL,0000021665,2010,989700934,https://www.sec.gov/Archives/edgar/data/21665/000114036111011883/0001140361-11-011883-index.htm
CL,0000021665,2011,960036150,https://www.sec.gov/Archives/edgar/data/21665/000144530512000409/0001445305-12-000409-index.htm
CL,0000021665,2012,935728676,https://www.sec.gov/Archives/edgar/data/21665/000144530513000275/0001445305-13-000275-index.htm
CL,0000021665,2013,919946575,https://www.sec.gov/Archives/edgar/data/21665/000154554714000003/0001545547-14-000003-index.htm
CL,0000021665,2014,906712145,https://www.sec.gov/Archives/edgar/data/21665/000162828015000846/0001628280-15-000846-index.htm
CL,0000021665,2015,892738518,https://www.sec.gov/Archives/edgar/data/21665/000162828016011343/0001628280-16-011343-index.htm
CL,0000021665,2016,883108963,https://www.sec.gov/Archives/edgar/data/21665/000002166517000002/0000021665-17-000002-index.htm
CL,0000021665,2017,874701118,https://www.sec.gov/Archives/edgar/data/21665/000002166518000003/0000021665-18-000003-index.htm
CL,0000021665,2018,862912792,https://www.sec.gov/Archives/edgar/data/21665/000002166519000003/0000021665-19-000003-index.htm
CL,0000021665,2019,854701779,https://www.sec.gov/Archives/edgar/data/21665/000002166520000004/0000021665-20-000004-index.htm
CL,0000021665,2020,849893601,https://www.sec.gov/Archives/edgar/data/21665/000002166521000007/0000021665-21-000007-index.htm
CL,0000021665,2021,840480284,https://www.sec.gov/Archives/edgar/data/21665/000002166522000003/0000021665-22-000003-index.htm
CL,0000021665,2022,830212606,https://www.sec.gov/Archives/edgar/data/21665/000002166523000007/0000021665-23-000007-index.htm
CI,0001739940,2022,298676000,https://www.sec.gov/Archives/edgar/data/1739940/000173994023000008/0001739940-23-000008-index.htm
CL,0000021665,2023,821412769,https://www.sec.gov/Archives/edgar/data/21665/000002166524000003/0000021665-24-000003-index.htm
CL,0000021665,2024,812574698,https://www.sec.gov/Archives/edgar/data/21665/000002166525000008/0000021665-25-000008-index.htm
CAG,0000023217,2013,419531322,https://www.sec.gov/Archives/edgar/data/23217/000144530513001653/0001445305-13-001653-index.htm
BMY,0000014272,2025,2036473705,https://www.sec.gov/Archives/edgar/data/14272/000001427226000004/0000014272-26-000004-index.htm
CAG,0000023217,2014,422498461,https://www.sec.gov/Archives/edgar/data/23217/000002321714000009/0000023217-14-000009-index.htm
COTY,0001024305,2022,839200000,https://www.sec.gov/Archives/edgar/data/1024305/000102430522000053/0001024305-22-000053-index.htm
CAG,0000023217,2015,428854392,https://www.sec.gov/Archives/edgar/data/23217/000162828015005333/0001628280-15-005333-index.htm
CAG,0000023217,2016,438720098,https://www.sec.gov/Archives/edgar/data/23217/000162828016017613/0001628280-16-017613-index.htm
CAG,0000023217,2018,390888172,https://www.sec.gov/Archives/edgar/data/23217/000002321718000005/0000023217-18-000005-index.htm
CAG,0000023217,2019,486129815,https://www.sec.gov/Archives/edgar/data/23217/000002321719000006/0000023217-19-000006-index.htm
CAG,0000023217,2020,487243684,https://www.sec.gov/Archives/edgar/data/23217/000156459020033366/0001564590-20-033366-index.htm
CAG,0000023217,2021,480326127,https://www.sec.gov/Archives/edgar/data/23217/000156459021037738/0001564590-21-037738-index.htm
CAG,0000023217,2022,480091813,https://www.sec.gov/Archives/edgar/data/23217/000143774922017530/0001437749-22-017530-index.htm
CAG,0000023217,2023,477060396,https://www.sec.gov/Archives/edgar/data/23217/000143774923019879/0001437749-23-019879-index.htm
CAG,0000023217,2024,478208750,https://www.sec.gov/Archives/edgar/data/23217/000155837024009764/0001558370-24-009764-index.htm
TAP,0000024545,2009,184400000,https://www.sec.gov/Archives/edgar/data/24545/000104746910001028/0001047469-10-001028-index.htm
TAP,0000024545,2010,0,https://www.sec.gov/Archives/edgar/data/24545/000104746910008308/0001047469-10-008308-index.htm
TAP,0000024545,2014,184900000,
TAP,0000024545,2015,185300000,
TAP,0000024545,2016,212000000,
TAP,0000024545,2017,215400000,
TAP,0000024545,2018,216000000,
TAP,0000024545,2019,216600000,
TAP,0000024545,2020,216800000,
TAP,0000024545,2021,217100000,
TAP,0000024545,2022,216900000,
GLW,0000024741,2010,1558884218,https://www.sec.gov/Archives/edgar/data/24741/000119312511030621/0001193125-11-030621-index.htm
GLW,0000024741,2021,768367889,https://www.sec.gov/Archives/edgar/data/24741/000143774922003247/0001437749-22-003247-index.htm
PGR,0000080661,2025,585906353,https://www.sec.gov/Archives/edgar/data/80661/000008066126000086/0000080661-26-000086-index.htm
CMI,0000026172,2011,197847368,https://www.sec.gov/Archives/edgar/data/26172/000104746912001182/0001047469-12-001182-index.htm
CMI,0000026172,2012,191927547,https://www.sec.gov/Archives/edgar/data/26172/000104746913001297/0001047469-13-001297-index.htm
CMI,0000026172,2013,189844829,https://www.sec.gov/Archives/edgar/data/26172/000002617214000008/0000026172-14-000008-index.htm
CMI,0000026172,2014,186682826,https://www.sec.gov/Archives/edgar/data/26172/000002617215000007/0000026172-15-000007-index.htm
CMI,0000026172,2015,181945783,https://www.sec.gov/Archives/edgar/data/26172/000002617216000033/0000026172-16-000033-index.htm
CMI,0000026172,2016,174320797,https://www.sec.gov/Archives/edgar/data/26172/000002617217000007/0000026172-17-000007-index.htm
CMI,0000026172,2017,168155330,https://www.sec.gov/Archives/edgar/data/26172/000002617218000011/0000026172-18-000011-index.htm
CMI,0000026172,2018,165683334,https://www.sec.gov/Archives/edgar/data/26172/000002617219000009/0000026172-19-000009-index.htm
CMI,0000026172,2019,157338874,https://www.sec.gov/Archives/edgar/data/26172/000002617220000009/0000026172-20-000009-index.htm
CMI,0000026172,2020,147657584,https://www.sec.gov/Archives/edgar/data/26172/000002617221000012/0000026172-21-000012-index.htm
CMI,0000026172,2021,142426735,https://www.sec.gov/Archives/edgar/data/26172/000002617222000008/0000026172-22-000008-index.htm
CMI,0000026172,2022,141500000,https://www.sec.gov/Archives/edgar/data/26172/000002617223000005/0000026172-23-000005-index.htm
CMI,0000026172,2023,141375256,https://www.sec.gov/Archives/edgar/data/26172/000002617224000012/0000026172-24-000012-index.htm
CMI,0000026172,2024,141856847,https://www.sec.gov/Archives/edgar/data/26172/000002617225000007/0000026172-25-000007-index.htm
TGT,0000027419,2009,752712464,https://www.sec.gov/Archives/edgar/data/27419/000104746910002121/0001047469-10-002121-index.htm
TGT,0000027419,2010,744644454,https://www.sec.gov/Archives/edgar/data/27419/000104746911002032/0001047469-11-002032-index.htm
TGT,0000027419,2011,704038218,https://www.sec.gov/Archives/edgar/data/27419/000104746912002714/0001047469-12-002714-index.htm
TGT,0000027419,2012,669292929,https://www.sec.gov/Archives/edgar/data/27419/000104746913003100/0001047469-13-003100-index.htm
TGT,0000027419,2021,500877129,https://www.sec.gov/Archives/edgar/data/27419/000002741922000007/0000027419-22-000007-index.htm
TGT,0000027419,2022,471274073,https://www.sec.gov/Archives/edgar/data/27419/000002741923000015/0000027419-23-000015-index.htm
TGT,0000027419,2023,460346947,https://www.sec.gov/Archives/edgar/data/27419/000002741924000032/0000027419-24-000032-index.htm
TGT,0000027419,2024,461675441,https://www.sec.gov/Archives/edgar/data/27419/000002741925000018/0000027419-25-000018-index.htm
DAL,0000027904,2010,834000000,https://www.sec.gov/Archives/edgar/data/27904/000095012310070614/0000950123-10-070614-index.htm
DAL,0000027904,2011,834829734,https://www.sec.gov/Archives/edgar/data/27904/000144530512000272/0001445305-12-000272-index.htm
DAL,0000027904,2012,845519629,https://www.sec.gov/Archives/edgar/data/27904/000144530513000209/0001445305-13-000209-index.htm
CI,0001739940,2023,292504000,https://www.sec.gov/Archives/edgar/data/1739940/000173994024000005/0001739940-24-000005-index.htm
HIG,0000874766,2009,346300000,https://www.sec.gov/Archives/edgar/data/874766/000095012310015756/0000950123-10-015756-index.htm
CI,0001739940,2024,273789000,https://www.sec.gov/Archives/edgar/data/1739940/000173994025000009/0001739940-25-000009-index.htm
DLX,0000027996,2018,44647000,https://www.sec.gov/Archives/edgar/data/27996/000002799619000036/0000027996-19-000036-index.htm
DLX,0000027996,2019,42126000,https://www.sec.gov/Archives/edgar/data/27996/000002799620000022/0000027996-20-000022-index.htm
DLX,0000027996,2020,41973000,https://www.sec.gov/Archives/edgar/data/27996/000002799621000033/0000027996-21-000033-index.htm
DLX,0000027996,2021,42679000,https://www.sec.gov/Archives/edgar/data/27996/000002799622000078/0000027996-22-000078-index.htm
DLX,0000027996,2022,43200000,https://www.sec.gov/Archives/edgar/data/27996/000002799623000060/0000027996-23-000060-index.htm
DLX,0000027996,2023,43700000,https://www.sec.gov/Archives/edgar/data/27996/000002799624000065/0000027996-24-000065-index.htm
DLX,0000027996,2024,44300000,https://www.sec.gov/Archives/edgar/data/27996/000002799625000051/0000027996-25-000051-index.htm
DLX,0000027996,2025,45081499,https://www.sec.gov/Archives/edgar/data/27996/000002799626000037/0000027996-26-000037-index.htm
DDS,0000028917,2010,73784000,
DDS,0000028917,2011,66922000,
DAL,0000027904,2016,778508621,https://www.sec.gov/Archives/edgar/data/27904/000002790417000004/0000027904-17-000004-index.htm
DAL,0000027904,2017,730770638,https://www.sec.gov/Archives/edgar/data/27904/000002790418000006/0000027904-18-000006-index.htm
DDS,0000028917,2015,42603000,
DDS,0000028917,2016,39005000,
DDS,0000028917,2017,34308000,
DDS,0000028917,2018,29487000,
DDS,0000028917,2019,27312000,
DDS,0000028917,2020,25364000,
DDS,0000028917,2021,22697,
DDS,0000028917,2022,20592,
DDS,0000028917,2023,17549,
DDS,0000028917,2024,16517,
COTY,0001024305,2023,852800000,https://www.sec.gov/Archives/edgar/data/1024305/000102430523000060/0001024305-23-000060-index.htm
RTX,0000101829,2009,1381700,https://www.sec.gov/Archives/edgar/data/101829/000119312510027861/0001193125-10-027861-index.htm
DOV,0000029905,2009,186136,https://www.sec.gov/Archives/edgar/data/29905/000095012310014502/0000950123-10-014502-index.htm
ETR,0000065984,2013,178092521,https://www.sec.gov/Archives/edgar/data/65984/000006598414000065/0000065984-14-000065-index.htm
VFC,0000103379,2010,110285132,https://www.sec.gov/Archives/edgar/data/103379/000095012311021306/0000950123-11-021306-index.htm
DG,0000029534,2016,286694000,https://www.sec.gov/Archives/edgar/data/29534/000155837017002116/0001558370-17-002116-index.htm
DOV,0000029905,2010,187232126,https://www.sec.gov/Archives/edgar/data/29905/000095012311012422/0000950123-11-012422-index.htm
DOV,0000029905,2011,0,https://www.sec.gov/Archives/edgar/data/29905/000002990512000008/0000029905-12-000008-index.htm
DOV,0000029905,2012,183656719,https://www.sec.gov/Archives/edgar/data/29905/000002990513000014/0000029905-13-000014-index.htm
DOV,0000029905,2013,174679432,https://www.sec.gov/Archives/edgar/data/29905/000002990514000012/0000029905-14-000012-index.htm
DOV,0000029905,2014,170017999,https://www.sec.gov/Archives/edgar/data/29905/000002990515000007/0000029905-15-000007-index.htm
DOV,0000029905,2015,163045137,https://www.sec.gov/Archives/edgar/data/29905/000002990516000064/0000029905-16-000064-index.htm
DOV,0000029905,2016,155009407,https://www.sec.gov/Archives/edgar/data/29905/000002990517000011/0000029905-17-000011-index.htm
DOV,0000029905,2017,155502313,https://www.sec.gov/Archives/edgar/data/29905/000002990518000013/0000029905-18-000013-index.htm
DOV,0000029905,2018,154424436,https://www.sec.gov/Archives/edgar/data/29905/000002990519000019/0000029905-19-000019-index.htm
DOV,0000029905,2019,144940620,https://www.sec.gov/Archives/edgar/data/29905/000002990520000011/0000029905-20-000011-index.htm
DOV,0000029905,2020,144328014,https://www.sec.gov/Archives/edgar/data/29905/000002990521000010/0000029905-21-000010-index.htm
DOV,0000029905,2021,143649247,https://www.sec.gov/Archives/edgar/data/29905/000002990522000009/0000029905-22-000009-index.htm
DOV,0000029905,2022,144054607,https://www.sec.gov/Archives/edgar/data/29905/000002990523000008/0000029905-23-000008-index.htm
DOV,0000029905,2023,139713200,https://www.sec.gov/Archives/edgar/data/29905/000002990524000008/0000029905-24-000008-index.htm
DOV,0000029905,2024,139896670,https://www.sec.gov/Archives/edgar/data/29905/000002990525000006/0000029905-25-000006-index.htm
FLS,0000030625,2021,130276070,https://www.sec.gov/Archives/edgar/data/30625/000003062523000077/0000030625-23-000077-index.htm
FLS,0000030625,2022,130401951,https://www.sec.gov/Archives/edgar/data/30625/000003062522000054/0000030625-22-000054-index.htm
FLS,0000030625,2023,131117928,https://www.sec.gov/Archives/edgar/data/30625/000003062524000025/0000030625-24-000025-index.htm
FLS,0000030625,2024,131226906,https://www.sec.gov/Archives/edgar/data/30625/000003062525000039/0000030625-25-000039-index.htm
WEN,0000030697,2010,466204000,https://www.sec.gov/Archives/edgar/data/30697/000003069711000019/0000030697-11-000019-index.htm
WEN,0000030697,2011,419005869,https://www.sec.gov/Archives/edgar/data/30697/000003069712000007/0000030697-12-000007-index.htm
WEN,0000030697,2012,389950170,https://www.sec.gov/Archives/edgar/data/30697/000003069713000003/0000030697-13-000003-index.htm
WEN,0000030697,2013,392939774,https://www.sec.gov/Archives/edgar/data/30697/000003069714000006/0000030697-14-000006-index.htm
WEN,0000030697,2014,366161754,https://www.sec.gov/Archives/edgar/data/30697/000003069715000003/0000030697-15-000003-index.htm
WEN,0000030697,2016,272315000,https://www.sec.gov/Archives/edgar/data/30697/000003069717000002/0000030697-17-000002-index.htm
WEN,0000030697,2017,240512000,https://www.sec.gov/Archives/edgar/data/30697/000003069718000003/0000030697-18-000003-index.htm
WEN,0000030697,2018,231233000,https://www.sec.gov/Archives/edgar/data/30697/000003069719000004/0000030697-19-000004-index.htm
WEN,0000030697,2019,224889000,https://www.sec.gov/Archives/edgar/data/30697/000003069720000002/0000030697-20-000002-index.htm
WEN,0000030697,2021,224268000,https://www.sec.gov/Archives/edgar/data/30697/000003069722000003/0000030697-22-000003-index.htm
WEN,0000030697,2022,215849000,https://www.sec.gov/Archives/edgar/data/30697/000003069723000002/0000030697-23-000002-index.htm
WEN,0000030697,2023,205397000,https://www.sec.gov/Archives/edgar/data/30697/000003069724000004/0000030697-24-000004-index.htm
WEN,0000030697,2024,203834000,https://www.sec.gov/Archives/edgar/data/30697/000003069725000003/0000030697-25-000003-index.htm
ECL,0000031462,2009,236600000,https://www.sec.gov/Archives/edgar/data/31462/000110465910010302/0001104659-10-010302-index.htm
ECL,0000031462,2010,232500000,https://www.sec.gov/Archives/edgar/data/31462/000110465911010321/0001104659-11-010321-index.htm
ECL,0000031462,2011,292000000,https://www.sec.gov/Archives/edgar/data/31462/000110465912014104/0001104659-12-014104-index.htm
ECL,0000031462,2012,294700000,https://www.sec.gov/Archives/edgar/data/31462/000110465913014387/0001104659-13-014387-index.htm
ECL,0000031462,2013,301100000,https://www.sec.gov/Archives/edgar/data/31462/000110465914014489/0001104659-14-014489-index.htm
ECL,0000031462,2014,299900000,https://www.sec.gov/Archives/edgar/data/31462/000110465915014788/0001104659-15-014788-index.htm
ECL,0000031462,2015,296000000,https://www.sec.gov/Archives/edgar/data/31462/000155837016003581/0001558370-16-003581-index.htm
ECL,0000031462,2016,291800000,https://www.sec.gov/Archives/edgar/data/31462/000155837017000944/0001558370-17-000944-index.htm
BMY,0000014272,2015,1662118446,https://www.sec.gov/Archives/edgar/data/14272/000001427216000288/0000014272-16-000288-index.htm
ECL,0000031462,2017,289300000,https://www.sec.gov/Archives/edgar/data/31462/000155837018000999/0001558370-18-000999-index.htm
ECL,0000031462,2018,287700000,https://www.sec.gov/Archives/edgar/data/31462/000155837019001379/0001558370-19-001379-index.htm
ECL,0000031462,2019,288400000,https://www.sec.gov/Archives/edgar/data/31462/000155837020001788/0001558370-20-001788-index.htm
ECL,0000031462,2020,285700000,https://www.sec.gov/Archives/edgar/data/31462/000155837021001916/0001558370-21-001916-index.htm
ECL,0000031462,2021,286900000,https://www.sec.gov/Archives/edgar/data/31462/000155837022002059/0001558370-22-002059-index.htm
ECL,0000031462,2022,284500000,https://www.sec.gov/Archives/edgar/data/31462/000155837023001969/0001558370-23-001969-index.htm
ECL,0000031462,2023,285400000,https://www.sec.gov/Archives/edgar/data/31462/000155837024001581/0001558370-24-001581-index.htm
ECL,0000031462,2024,283400000,https://www.sec.gov/Archives/edgar/data/31462/000155837025001263/0001558370-25-001263-index.htm
ECL,0000031462,2025,281969448,https://www.sec.gov/Archives/edgar/data/31462/000110465926018357/0001104659-26-018357-index.htm
RVTY,0000031791,2010,117023000,https://www.sec.gov/Archives/edgar/data/31791/000119312511051468/0001193125-11-051468-index.htm
RVTY,0000031791,2011,115715000,https://www.sec.gov/Archives/edgar/data/31791/000144530512000499/0001445305-12-000499-index.htm
RVTY,0000031791,2012,115036000,https://www.sec.gov/Archives/edgar/data/31791/000144530513000333/0001445305-13-000333-index.htm
RVTY,0000031791,2013,112626000,https://www.sec.gov/Archives/edgar/data/31791/000144530514000585/0001445305-14-000585-index.htm
RVTY,0000031791,2014,112481000,https://www.sec.gov/Archives/edgar/data/31791/000003179115000003/0000031791-15-000003-index.htm
RVTY,0000031791,2016,112481000,https://www.sec.gov/Archives/edgar/data/31791/000003179117000003/0000031791-17-000003-index.htm
RVTY,0000031791,2017,110361000,https://www.sec.gov/Archives/edgar/data/31791/000003179118000004/0000031791-18-000004-index.htm
RVTY,0000031791,2018,110361000,https://www.sec.gov/Archives/edgar/data/31791/000003179119000003/0000031791-19-000003-index.htm
RVTY,0000031791,2019,111140000,https://www.sec.gov/Archives/edgar/data/31791/000003179120000003/0000031791-20-000003-index.htm
RVTY,0000031791,2021,112090000,https://www.sec.gov/Archives/edgar/data/31791/000003179122000003/0000031791-22-000003-index.htm
RVTY,0000031791,2022,126241000,https://www.sec.gov/Archives/edgar/data/31791/000003179123000004/0000031791-23-000004-index.htm
RVTY,0000031791,2023,123426000,https://www.sec.gov/Archives/edgar/data/31791/000003179124000004/0000031791-24-000004-index.htm
RVTY,0000031791,2024,120646000,https://www.sec.gov/Archives/edgar/data/31791/000003179125000009/0000031791-25-000009-index.htm
EMR,0000032604,2009,751872857,https://www.sec.gov/Archives/edgar/data/32604/000114420409061535/0001144204-09-061535-index.htm
EMR,0000032604,2010,752690806,https://www.sec.gov/Archives/edgar/data/32604/000114420410063258/0001144204-10-063258-index.htm
EMR,0000032604,2011,738877768,https://www.sec.gov/Archives/edgar/data/32604/000114420411066373/0001144204-11-066373-index.htm
EMR,0000032604,2012,724113291,https://www.sec.gov/Archives/edgar/data/32604/000003260412000012/0000032604-12-000012-index.htm
EMR,0000032604,2013,706660259,https://www.sec.gov/Archives/edgar/data/32604/000003260413000044/0000032604-13-000044-index.htm
EMR,0000032604,2014,696605222,https://www.sec.gov/Archives/edgar/data/32604/000003260414000048/0000032604-14-000048-index.htm
EMR,0000032604,2015,654608521,https://www.sec.gov/Archives/edgar/data/32604/000003260415000051/0000032604-15-000051-index.htm
EMR,0000032604,2016,642796490,https://www.sec.gov/Archives/edgar/data/32604/000003260416000105/0000032604-16-000105-index.htm
EMR,0000032604,2017,641700000,https://www.sec.gov/Archives/edgar/data/32604/000003260417000046/0000032604-17-000046-index.htm
EMR,0000032604,2018,629200000,https://www.sec.gov/Archives/edgar/data/32604/000003260418000044/0000032604-18-000044-index.htm
EMR,0000032604,2019,611000000,https://www.sec.gov/Archives/edgar/data/32604/000003260419000048/0000032604-19-000048-index.htm
WFC,0000072971,2013,5270881531,https://www.sec.gov/Archives/edgar/data/72971/000007297114000337/0000072971-14-000337-index.htm
XEL,0000072903,2020,537438394,https://www.sec.gov/Archives/edgar/data/72903/000007290321000012/0000072903-21-000012-index.htm
EMR,0000032604,2020,598000000,https://www.sec.gov/Archives/edgar/data/32604/000003260420000041/0000032604-20-000041-index.htm
EMR,0000032604,2021,595800000,https://www.sec.gov/Archives/edgar/data/32604/000003260421000038/0000032604-21-000038-index.htm
EMR,0000032604,2022,591400000,https://www.sec.gov/Archives/edgar/data/32604/000003260422000041/0000032604-22-000041-index.htm
EMR,0000032604,2023,572000000,https://www.sec.gov/Archives/edgar/data/32604/000003260423000044/0000032604-23-000044-index.htm
EMR,0000032604,2024,570200000,https://www.sec.gov/Archives/edgar/data/32604/000003260424000041/0000032604-24-000041-index.htm
EMR,0000032604,2025,561800000,https://www.sec.gov/Archives/edgar/data/32604/000003260425000087/0000032604-25-000087-index.htm
XOM,0000034088,2012,4502000000,https://www.sec.gov/Archives/edgar/data/34088/000003408813000011/0000034088-13-000011-index.htm
XOM,0000034088,2013,4335000000,https://www.sec.gov/Archives/edgar/data/34088/000003408814000012/0000034088-14-000012-index.htm
XOM,0000034088,2014,4201000000,https://www.sec.gov/Archives/edgar/data/34088/000003408815000013/0000034088-15-000013-index.htm
XOM,0000034088,2015,4156000000,https://www.sec.gov/Archives/edgar/data/34088/000003408816000065/0000034088-16-000065-index.htm
XOM,0000034088,2016,4148000000,https://www.sec.gov/Archives/edgar/data/34088/000003408817000017/0000034088-17-000017-index.htm
XOM,0000034088,2017,4239000000,https://www.sec.gov/Archives/edgar/data/34088/000003408818000015/0000034088-18-000015-index.htm
XOM,0000034088,2018,4237000000,https://www.sec.gov/Archives/edgar/data/34088/000003408819000010/0000034088-19-000010-index.htm
XOM,0000034088,2019,4234000000,https://www.sec.gov/Archives/edgar/data/34088/000003408820000016/0000034088-20-000016-index.htm
XOM,0000034088,2020,4233000000,https://www.sec.gov/Archives/edgar/data/34088/000003408821000012/0000034088-21-000012-index.htm
XOM,0000034088,2021,4239000000,https://www.sec.gov/Archives/edgar/data/34088/000003408822000011/0000034088-22-000011-index.htm
XOM,0000034088,2022,4082000000,https://www.sec.gov/Archives/edgar/data/34088/000003408823000020/0000034088-23-000020-index.htm
XOM,0000034088,2023,3971000000,https://www.sec.gov/Archives/edgar/data/34088/000003408824000018/0000034088-24-000018-index.htm
XOM,0000034088,2024,4353000000,https://www.sec.gov/Archives/edgar/data/34088/000003408825000010/0000034088-25-000010-index.htm
COTY,0001024305,2024,867800000,https://www.sec.gov/Archives/edgar/data/1024305/000102430524000035/0001024305-24-000035-index.htm
FRT,0000034903,2013,66701422,https://www.sec.gov/Archives/edgar/data/34903/000003490314000009/0000034903-14-000009-index.htm
FRT,0000034903,2014,68605783,https://www.sec.gov/Archives/edgar/data/34903/000003490315000014/0000034903-15-000014-index.htm
FRT,0000034903,2015,69493392,https://www.sec.gov/Archives/edgar/data/34903/000003490316000045/0000034903-16-000045-index.htm
WMB,0000107263,2019,1210981263,https://www.sec.gov/Archives/edgar/data/107263/000010726320000005/0000107263-20-000005-index.htm
RVTY,0000031791,2025,111799374,https://www.sec.gov/Archives/edgar/data/31791/000003179126000012/0000031791-26-000012-index.htm
KKR,0001404912,2015,433522550,https://www.sec.gov/Archives/edgar/data/1404912/000140491216000009/0001404912-16-000009-index.htm
F,0000037996,2019,3972000000,
F,0000037996,2020,3973000000,
F,0000037996,2021,3991000000,
F,0000037996,2022,4014000000,
GIS,0000040704,2014,612508457,https://www.sec.gov/Archives/edgar/data/40704/000119312514260716/0001193125-14-260716-index.htm
F,0000037996,2023,3998000000,
F,0000037996,2024,3978000000,
GD,0000040533,2009,385704691,https://www.sec.gov/Archives/edgar/data/40533/000119312510034883/0001193125-10-034883-index.htm
GD,0000040533,2019,289610336,https://www.sec.gov/Archives/edgar/data/40533/000004053320000015/0000040533-20-000015-index.htm
GD,0000040533,2020,286477836,https://www.sec.gov/Archives/edgar/data/40533/000004053321000010/0000040533-21-000010-index.htm
GD,0000040533,2021,277620943,https://www.sec.gov/Archives/edgar/data/40533/000004053322000007/0000040533-22-000007-index.htm
GD,0000040533,2022,274411106,https://www.sec.gov/Archives/edgar/data/40533/000004053323000014/0000040533-23-000014-index.htm
GD,0000040533,2023,273599948,https://www.sec.gov/Archives/edgar/data/40533/000004053324000007/0000040533-24-000007-index.htm
GD,0000040533,2024,270340502,https://www.sec.gov/Archives/edgar/data/40533/000004053325000008/0000040533-25-000008-index.htm
GD,0000040533,2025,270389759,https://www.sec.gov/Archives/edgar/data/40533/000004053326000006/0000040533-26-000006-index.htm
GE,0000040545,2009,10663075000,https://www.sec.gov/Archives/edgar/data/40545/000004054510000010/0000040545-10-000010-index.htm
GE,0000040545,2010,10615376000,https://www.sec.gov/Archives/edgar/data/40545/000119312511047479/0001193125-11-047479-index.htm
GE,0000040545,2011,10573017000,https://www.sec.gov/Archives/edgar/data/40545/000004054512000016/0000040545-12-000016-index.htm
GE,0000040545,2012,10405625000,https://www.sec.gov/Archives/edgar/data/40545/000004054513000036/0000040545-13-000036-index.htm
GE,0000040545,2013,10060881000,https://www.sec.gov/Archives/edgar/data/40545/000004055414000023/0000040554-14-000023-index.htm
GE,0000040545,2014,10057380000,https://www.sec.gov/Archives/edgar/data/40545/000004054515000030/0000040545-15-000030-index.htm
GE,0000040545,2015,9379288000,https://www.sec.gov/Archives/edgar/data/40545/000004054516000145/0000040545-16-000145-index.htm
GE,0000040545,2016,8742614000,https://www.sec.gov/Archives/edgar/data/40545/000004054517000010/0000040545-17-000010-index.htm
GE,0000040545,2017,8680571000,https://www.sec.gov/Archives/edgar/data/40545/000004054518000014/0000040545-18-000014-index.htm
GE,0000040545,2018,8702227000,https://www.sec.gov/Archives/edgar/data/40545/000004054519000014/0000040545-19-000014-index.htm
GE,0000040545,2019,8738434000,https://www.sec.gov/Archives/edgar/data/40545/000004054520000009/0000040545-20-000009-index.htm
GE,0000040545,2020,1095686581,https://www.sec.gov/Archives/edgar/data/40545/000004054521000011/0000040545-21-000011-index.htm
GE,0000040545,2021,1099027213,https://www.sec.gov/Archives/edgar/data/40545/000004054522000008/0000040545-22-000008-index.htm
GE,0000040545,2022,1089107878,https://www.sec.gov/Archives/edgar/data/40545/000004054523000023/0000040545-23-000023-index.htm
GE,0000040545,2023,1088415995,https://www.sec.gov/Archives/edgar/data/40545/000004054524000027/0000040545-24-000027-index.htm
