index,id,cik,company_name,entry_date,entry_year,founded_year,age_at_entry,episodes,re_entry,spac_shell,sic,sector,sector_basis,sub_industry,provisional_class,adjudicated_class,adjudication_source_url,final_class,coarse_class
S&P500,MAS,0000062996,Masco,1996-01-02,1996,1929.0,67.0,1,False,False,3430.0,Industrials,index_list_gics,Building Products,founding_member,,,founding_member,founding_member
S&P500,MAT,0000063276,MATTEL INC /DE/,1996-01-02,1996,1945.0,51.0,1,False,False,3942.0,Consumer Discretionary,sic2,,founding_member,,,founding_member,founding_member
S&P500,MAY,0000063416,MAY DEPARTMENT STORES CO,1996-01-02,1996,1877.0,119.0,1,False,False,5311.0,Consumer Discretionary,sic2,,founding_member,,,founding_member,founding_member
S&P500,MYG,0000063541,MAYTAG CORP,1996-01-02,1996,1893.0,103.0,1,False,False,3630.0,Consumer Discretionary,sic4,,founding_member,,,founding_member,founding_member
S&P500,MKC,0000063754,McCormick & Company,2003-03-21,2003,1889.0,114.0,1,False,False,2090.0,Consumer Staples,index_list_gics,Packaged Foods & Meats,established,,,established,established
S&P500,MCD,0000063908,McDonald's,1996-01-02,1996,1940.0,56.0,1,False,False,5812.0,Consumer Discretionary,index_list_gics,Restaurants,founding_member,,,founding_member,founding_member
S&P500,SPGI,0000064040,S&P Global,1996-01-02,1996,1917.0,79.0,1,False,False,7320.0,Financials,index_list_gics,Financial Exchanges & Data,founding_member,,,founding_member,founding_member
S&P500,MEA,0000064394,MEAD CORP,1996-01-02,1996,1846.0,150.0,1,False,False,2631.0,Materials,sic2,,founding_member,,,founding_member,founding_member
S&P500,MEL,0000064782,MELLON FINANCIAL CORP,1996-01-02,1996,1869.0,127.0,1,False,False,6021.0,Financials,sic2,,founding_member,,,founding_member,founding_member
S&P500,CVS,0000064803,CVS Health,1996-01-02,1996,1996.0,0.0,1,False,False,5912.0,Health Care,index_list_gics,Health Care Services,founding_member,,,founding_member,founding_member
S&P500,MDP,0000065011,"Hawkeye Acquisition, Inc.",1996-01-02,1996,1902.0,94.0,1,False,False,2721.0,Communication Services,sic2,,founding_member,,,founding_member,founding_member
S&P500,MER,0000065100,"MERRILL LYNCH & CO., INC.",1996-01-02,1996,1914.0,82.0,1,False,False,6211.0,Financials,sic2,,founding_member,,,founding_member,founding_member
S&P500,AT,0000065873,ALLTEL CORP,1996-01-02,1996,1943.0,53.0,1,False,False,4812.0,Communication Services,sic3,,founding_member,,,founding_member,founding_member
S&P500,ETR,0000065984,Entergy,1996-01-02,1996,1913.0,83.0,1,False,False,4911.0,Utilities,index_list_gics,Electric Utilities,founding_member,,,founding_member,founding_member
S&P500,MIL,0000066479,MILLIPORE CORP /MA,1996-01-02,1996,1954.0,42.0,1,False,False,3826.0,Health Care,sic4,,founding_member,,,founding_member,founding_member
S&P500,MMM,0000066740,3M,1996-01-02,1996,1902.0,94.0,1,False,False,3841.0,Industrials,index_list_gics,Industrial Conglomerates,founding_member,,,founding_member,founding_member
S&P500,MOLX,0000067472,MOLEX INC,1999-12-01,1999,1938.0,61.0,1,False,False,3678.0,Information Technology,sic4,,established,,,established,established
S&P500,PHA,0000067686,PHARMACIA CORP /DE/,1996-01-02,1996,1911.0,85.0,1,False,False,2800.0,Materials,sic2,,founding_member,,,founding_member,founding_member
S&P500,MSI,0000068505,Motorola Solutions,1996-01-02,1996,1928.0,68.0,1,False,False,3663.0,Information Technology,index_list_gics,Communications Equipment,founding_member,,,founding_member,founding_member
S&P500,USW,0000068622,QWEST CORP,1996-01-02,1996,1983.0,13.0,1,False,False,4813.0,Communication Services,sic3,,founding_member,,,founding_member,founding_member
S&P500,MYL,0000069499,MYLAN INC.,2004-04-23,2004,1961.0,43.0,1,False,False,2834.0,Health Care,sic4,,established,,,established,established
S&P500,NCC,0000069970,NATIONAL CITY CORP,1996-01-02,1996,1845.0,151.0,1,False,False,6021.0,Financials,sic2,,founding_member,,,founding_member,founding_member
S&P500,THC,0000070318,TENET HEALTHCARE CORP,1996-01-02,1996,1969.0,27.0,1,False,False,8062.0,Health Care,sic4,,founding_member,,,founding_member,founding_member
S&P500,NSM,0000070530,NATIONAL SEMICONDUCTOR CORP,1996-01-02,1996,1959.0,37.0,1,False,False,3674.0,Information Technology,sic4,,founding_member,,,founding_member,founding_member
S&P500,NSI,0000070538,NATIONAL SERVICE INDUSTRIES INC,1996-01-02,1996,1919.0,77.0,1,False,False,7200.0,Consumer Discretionary,sic2,,founding_member,,,founding_member,founding_member
S&P500,BAC,0000070858,Bank of America,1996-01-02,1996,1904.0,92.0,1,False,False,6021.0,Financials,index_list_gics,Diversified Banks,founding_member,,,founding_member,founding_member
S&P500,NCR,0000070866,NCR Voyix Corp,2000-01-04,2000,1884.0,116.0,1,False,False,3578.0,Information Technology,sic4,,established,,,established,established
S&P500,NYT,0000071691,NEW YORK TIMES CO,1996-01-02,1996,1851.0,145.0,1,False,False,2711.0,Communication Services,sic2,,founding_member,,,founding_member,founding_member
S&P500,NMK,0000071932,NIAGARA MOHAWK POWER CORP /NY/,1996-01-02,1996,1929.0,67.0,1,False,False,4931.0,Utilities,sic3,,founding_member,,,founding_member,founding_member
S&P500,NBL,0000072207,NOBLE ENERGY INC,2007-10-08,2007,1932.0,75.0,1,False,False,1311.0,Energy,sic3,,established,,,established,established
S&P500,NDSN,0000072331,Nordson Corporation,2022-02-15,2022,1935.0,87.0,1,False,False,3569.0,Industrials,index_list_gics,Industrial Machinery & Supplies & Components,established,,,established,established
S&P500,JWN,0000072333,NORDSTROM INC,1996-01-02,1996,1901.0,95.0,1,False,False,5651.0,Consumer Discretionary,sic2,,founding_member,,,founding_member,founding_member
S&P500,ES,0000072741,Eversource Energy,2009-03-17,2009,1966.0,43.0,1,False,False,4911.0,Utilities,index_list_gics,Electric Utilities,established,,,established,established
S&P500,XEL,0000072903,Xcel Energy,1996-01-02,1996,1909.0,87.0,1,False,False,4931.0,Utilities,index_list_gics,Multi-Utilities,founding_member,,,founding_member,founding_member
S&P500,NRTLQ,0000072911,NORTEL NETWORKS CORP,1996-01-02,1996,1895.0,101.0,1,False,False,3661.0,Information Technology,sic4,,founding_member,,,founding_member,founding_member
S&P500,WFC,0000072971,Wells Fargo,1996-01-02,1996,1852.0,144.0,1,False,False,6021.0,Financials,index_list_gics,Diversified Banks,founding_member,,,founding_member,founding_member
S&P500,NTRS,0000073124,Northern Trust,1998-01-30,1998,1889.0,109.0,1,False,False,6022.0,Financials,index_list_gics,Asset Management & Custody Banks,established,,,established,established
S&P500,NUE,0000073309,Nucor,1996-01-02,1996,1940.0,56.0,1,False,False,3312.0,Materials,index_list_gics,Steel,founding_member,,,founding_member,founding_member
S&P500,TOS,0000074091,TOSCO CORP,1999-09-20,1999,1955.0,44.0,1,False,False,2911.0,Energy,sic3,,established,,,established,established
S&P500,UDR,0000074208,"UDR, Inc.",2016-03-07,2016,1972.0,44.0,1,False,False,6798.0,Real Estate,index_list_gics,Multi-Family Residential REITs,established,,,established,established
S&P500,OWENQ,0000075234,"OWENS CORNING SALES, LLC",1996-01-02,1996,1938.0,58.0,1,False,False,3290.0,Materials,sic2,,founding_member,,,founding_member,founding_member
S&P500,PCAR,0000075362,Paccar,1996-01-02,1996,1905.0,91.0,1,False,False,3711.0,Industrials,index_list_gics,Construction Machinery & Heavy Transportation Equipment,founding_member,,,founding_member,founding_member
S&P500,PKG,0000075677,Packaging Corporation of America,2017-07-26,2017,1959.0,58.0,1,False,False,2650.0,Materials,index_list_gics,Paper & Plastic Packaging Products & Materials,established,,,established,established
S&P500,PLL,0000075829,PALL CORP,1996-01-02,1996,1946.0,50.0,1,False,False,3569.0,Industrials,sic2,,founding_member,,,founding_member,founding_member
S&P500,PH,0000076334,Parker Hannifin,1996-01-02,1996,1917.0,79.0,1,False,False,3490.0,Industrials,index_list_gics,Industrial Machinery & Supplies & Components,founding_member,,,founding_member,founding_member
S&P500,PNR,0000077360,Pentair,2012-10-01,2012,1966.0,46.0,1,False,False,3550.0,Industrials,index_list_gics,Industrial Machinery & Supplies & Components,established,,,established,established
S&P500,PGL,0000077385,PEOPLES ENERGY CORP,1996-01-02,1996,1849.0,147.0,1,False,False,4924.0,Energy,sic3,,founding_member,,,founding_member,founding_member
S&P500,PBY,0000077449,PEP BOYS MANNY MOE & JACK,1996-01-02,1996,1921.0,75.0,1,False,False,5531.0,Consumer Discretionary,sic2,,founding_member,,,founding_member,founding_member
S&P500,PEP,0000077476,PepsiCo,1996-01-02,1996,1898.0,98.0,1,False,False,2080.0,Consumer Staples,index_list_gics,Soft Drinks & Non-alcoholic Beverages,founding_member,,,founding_member,founding_member
S&P500,ABI,0000077551,APPLIED BIOSYSTEMS INC.,1996-01-02,1996,1937.0,59.0,1,False,False,3826.0,Health Care,sic4,,founding_member,,,founding_member,founding_member
S&P500,PFE,0000078003,Pfizer,1996-01-02,1996,1849.0,147.0,1,False,False,2834.0,Health Care,index_list_gics,Pharmaceuticals,founding_member,,,founding_member,founding_member
S&P500,PVH,0000078239,PVH CORP. /DE/,2013-02-14,2013,1881.0,132.0,1,False,False,2320.0,Consumer Discretionary,sic2,,established,,,established,established
S&P500,PBI,0000078814,PITNEY BOWES INC /DE/,1996-01-02,1996,1920.0,76.0,1,False,False,3579.0,Information Technology,sic4,,founding_member,,,founding_member,founding_member
S&P500,BCO,0000078890,BRINKS CO,1996-01-02,1996,1859.0,137.0,1,False,False,4731.0,Industrials,sic2,,founding_member,,,founding_member,founding_member
S&P500,BRO,0000079282,Brown & Brown,2021-09-20,2021,1939.0,82.0,1,False,False,6411.0,Financials,index_list_gics,Insurance Brokers,established,,,established,established
S&P500,PRD,0000079326,PRIMARY PDC INC,1996-01-02,1996,1937.0,59.0,1,False,False,3861.0,Health Care,sic2,,founding_member,,,founding_member,founding_member
S&P500,PCH,0000079716,POTLATCH CORP (OLD),1996-01-02,1996,1903.0,93.0,1,False,False,2621.0,Materials,sic2,,founding_member,,,founding_member,founding_member
S&P500,PPG,0000079879,PPG Industries,1996-01-02,1996,1883.0,113.0,1,False,False,2851.0,Materials,index_list_gics,Specialty Chemicals,founding_member,,,founding_member,founding_member
S&P500,PCP,0000079958,PRECISION CASTPARTS CORP,2007-06-01,2007,1953.0,54.0,1,False,False,3320.0,Materials,sic2,,established,,,established,established
S&P500,PG,0000080424,Procter & Gamble,1996-01-02,1996,1837.0,159.0,1,False,False,2840.0,Consumer Staples,index_list_gics,Personal Care Products,founding_member,,,founding_member,founding_member
S&P500,PGR,0000080661,Progressive Corporation,1997-08-04,1997,1937.0,60.0,1,False,False,6331.0,Financials,index_list_gics,Property & Casualty Insurance,established,,,established,established
S&P500,RAD,0000084129,"NEW RITE AID, LLC",1996-01-02,1996,1962.0,34.0,1,False,False,5912.0,Consumer Staples,sic4,,founding_member,,,founding_member,founding_member
S&P500,ROH,0000084792,ROHM & HAAS CO,1996-01-02,1996,1909.0,87.0,1,False,False,2821.0,Materials,sic2,,founding_member,,,founding_member,founding_member
S&P500,ROL,0000084839,"Rollins, Inc.",2018-10-01,2018,1948.0,70.0,1,False,False,7340.0,Industrials,index_list_gics,Environmental & Facilities Services,established,,,established,established
S&P500,RDC,0000085408,ROWAN COMPANIES PLC,1996-01-02,1996,1923.0,73.0,1,False,False,1381.0,Energy,sic3,,founding_member,,,founding_member,founding_member
S&P500,RML,0000085812,RUSSELL CORP,1996-01-02,1996,1902.0,94.0,1,False,False,2253.0,Consumer Discretionary,sic2,,founding_member,,,founding_member,founding_member
S&P500,R,0000085961,RYDER SYSTEM INC,1996-01-02,1996,1933.0,63.0,1,False,False,7510.0,Consumer Discretionary,sic2,,founding_member,,,founding_member,founding_member
S&P500,SAF,0000086104,SAFECO CORP,1996-01-02,1996,1923.0,73.0,1,False,False,6331.0,Financials,sic2,,founding_member,,,founding_member,founding_member
S&P500,SWY,0000086144,SAFEWAY INC,1998-11-13,1998,1915.0,83.0,1,False,False,5411.0,Consumer Staples,sic4,,established,,,established,established
S&P500,TRV,0000086312,Travelers Companies (The),1996-01-02,1996,1853.0,143.0,1,False,False,6331.0,Financials,index_list_gics,Property & Casualty Insurance,founding_member,,,founding_member,founding_member
S&P500,SLB,0000087347,Schlumberger,1996-01-02,1996,1926.0,70.0,1,False,False,1389.0,Energy,index_list_gics,Oil & Gas Equipment & Services,founding_member,,,founding_member,founding_member
S&P500,SFA,0000087777,SCIENTIFIC ATLANTA INC,1996-01-02,1996,1951.0,45.0,1,False,False,3663.0,Information Technology,sic4,,founding_member,,,founding_member,founding_member
S&P500,SCI,0000089089,SERVICE CORP INTERNATIONAL,1996-01-02,1996,1962.0,34.0,1,False,False,7200.0,Consumer Discretionary,sic2,,founding_member,,,founding_member,founding_member
S&P500,SHW,0000089800,Sherwin-Williams,1996-01-02,1996,1866.0,130.0,1,False,False,5200.0,Materials,index_list_gics,Specialty Chemicals,founding_member,,,founding_member,founding_member
S&P500,SIAL,0000090185,SIGMA ALDRICH CORP,1996-01-02,1996,1975.0,21.0,1,False,False,5160.0,Industrials,sic2,,founding_member,,,founding_member,founding_member
S&P500,AOS,0000091142,A. O. Smith,2017-07-26,2017,1874.0,143.0,1,False,False,3630.0,Industrials,index_list_gics,Building Products,established,,,established,established
S&P500,SJM,0000091419,J.M. Smucker Company (The),2008-11-06,2008,1897.0,111.0,1,False,False,2033.0,Consumer Staples,index_list_gics,Packaged Foods & Meats,established,,,established,established
S&P500,SNA,0000091440,Snap-on,1996-01-02,1996,1920.0,76.0,1,False,False,3420.0,Industrials,index_list_gics,Industrial Machinery & Supplies & Components,founding_member,,,founding_member,founding_member
S&P500,KEY,0000091576,KeyCorp,1996-01-02,1996,1825.0,171.0,1,False,False,6021.0,Financials,index_list_gics,Regional Banks,founding_member,,,founding_member,founding_member
S&P500,SO,0000092122,Southern Company,1996-01-02,1996,1945.0,51.0,1,False,False,4911.0,Utilities,index_list_gics,Electric Utilities,founding_member,,,founding_member,founding_member
S&P500,TFC,0000092230,Truist Financial,2019-12-09,2019,1872.0,147.0,1,False,False,6021.0,Financials,index_list_gics,Diversified Banks,established,,,established,established
S&P500,LUV,0000092380,Southwest Airlines,1996-01-02,1996,1967.0,29.0,1,False,False,4512.0,Industrials,index_list_gics,Passenger Airlines,founding_member,,,founding_member,founding_member
S&P500,SMI,0000093102,SPRINGS INDUSTRIES INC,1996-01-02,1996,1887.0,109.0,1,False,False,2211.0,Consumer Discretionary,sic2,,founding_member,,,founding_member,founding_member
S&P500,CVX,0000093410,Chevron Corporation,1996-01-02,1996,1879.0,117.0,1,False,False,2911.0,Energy,index_list_gics,Integrated Oil & Gas,founding_member,,,founding_member,founding_member
S&P500,SWK,0000093556,Stanley Black & Decker,1996-01-02,1996,1843.0,153.0,1,False,False,3420.0,Industrials,index_list_gics,Industrial Machinery & Supplies & Components,founding_member,,,founding_member,founding_member
S&P500,STT,0000093751,State Street Corporation,1997-08-18,1997,1792.0,205.0,1,False,False,6022.0,Financials,index_list_gics,Asset Management & Custody Banks,established,,,established,established
S&P500,SVU,0000095521,SUPERVALU INC,1996-01-02,1996,1926.0,70.0,1,False,False,5141.0,Consumer Staples,sic4,,founding_member,,,founding_member,founding_member
S&P500,SYY,0000096021,Sysco,1996-01-02,1996,1969.0,27.0,1,False,False,5140.0,Consumer Staples,index_list_gics,Food Distributors,founding_member,,,founding_member,founding_member
S&P500,JEF,0000096223,Jefferies Financial Group Inc.,2007-08-27,2007,1962.0,45.0,1,False,False,6211.0,Financials,sic2,,established,,,established,established
S&P500,RSHCQ,0000096289,RS Legacy Corp,1996-01-02,1996,1921.0,75.0,1,False,False,5731.0,Consumer Discretionary,sic2,,founding_member,,,founding_member,founding_member
S&P500,TEK,0000096879,TEKTRONIX INC,1996-01-02,1996,1946.0,50.0,1,False,False,3825.0,Information Technology,sic4,,founding_member,,,founding_member,founding_member
S&P500,TFX,0000096943,TELEFLEX INC,2019-01-18,2019,1943.0,76.0,1,False,False,3841.0,Health Care,sic4,,established,,,established,established
S&P500,TER,0000097210,Teradyne,1999-11-15,1999,1960.0,39.0,2,True,False,3825.0,Information Technology,index_list_gics,Semiconductor Materials & Equipment,re_entry,,,re_entry,re_entry
S&P500,TEX,0000097216,TEREX CORP,2006-12-20,2006,1933.0,73.0,1,False,False,3537.0,Industrials,sic2,,established,,,established,established
S&P500,TXN,0000097476,Texas Instruments,1996-01-02,1996,1930.0,66.0,1,False,False,3674.0,Information Technology,index_list_gics,Semiconductors,founding_member,,,founding_member,founding_member
S&P500,TMO,0000097745,Thermo Fisher Scientific,1997-01-02,1997,1956.0,41.0,1,False,False,3829.0,Health Care,index_list_gics,Life Sciences Tools & Services,established,,,established,established
S&P500,TNB,0000097854,THOMAS & BETTS CORP,1996-01-02,1996,1898.0,98.0,1,False,False,3640.0,Information Technology,sic2,,founding_member,,,founding_member,founding_member
S&P500,TIF,0000098246,TIFFANY & CO,2000-06-21,2000,1837.0,163.0,1,False,False,5944.0,Consumer Discretionary,sic2,,established,,,established,established
S&P500,TKR,0000098362,TIMKEN CO,1996-01-02,1996,1899.0,97.0,1,False,False,3562.0,Industrials,sic2,,founding_member,,,founding_member,founding_member
S&P500,TRW,0000100030,NORTHROP GRUMMAN SPACE & MISSION SYSTEMS CORP,1996-01-02,1996,1901.0,95.0,1,False,False,3714.0,Consumer Discretionary,sic4,,founding_member,,,founding_member,founding_member
S&P500,TSN,0000100493,Tyson Foods,2005-08-11,2005,1935.0,70.0,1,False,False,2015.0,Consumer Staples,index_list_gics,Packaged Foods & Meats,established,,,established,established
S&P500,UAWGQ,0000100517,United Airlines Holdings,1996-01-02,1996,1967.0,29.0,2,True,False,4512.0,Industrials,index_list_gics,Passenger Airlines,founding_member,,,founding_member,founding_member
S&P500,UNP,0000100885,Union Pacific Corporation,1996-01-02,1996,1862.0,134.0,1,False,False,4011.0,Industrials,index_list_gics,Rail Transportation,founding_member,,,founding_member,founding_member
S&P500,MRO,0000101778,MARATHON OIL CORP,1996-01-02,1996,1887.0,109.0,1,False,False,1311.0,Energy,sic3,,founding_member,,,founding_member,founding_member
S&P500,UTX,0000101829,RTX Corporation,1996-01-02,1996,1934.0,62.0,2,True,False,3724.0,Industrials,index_list_gics,Aerospace & Defense,founding_member,,,founding_member,founding_member
S&P500,PCS,0000101830,SPRINT LLC,1998-11-24,1998,1994.0,4.0,1,False,False,4813.0,Communication Services,sic3,,genuinely_new_provisional,spin_off,https://en.wikipedia.org/wiki/Sprint_Corporation,spin_off,corporate_action
