company_number,company_name,ticker,former_names,companies_house_url,field,current_value,status,current_source,source_type,internal_crosscheck_value,internal_crosscheck_source,appears_in_files,consolidated_rows_affected,replacement_source_url,replacement_value,agrees_with_current,replacement_source_type,notes
04267576,Intertek Group,ITRK,,https://find-and-update.company-information.service.gov.uk/company/04267576,ftse_entry_date,2009-03-23,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2009-03-23,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,17,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2009-03-23,yes,index_provider_notice,
03685527,Intu Properties,LII,Capital Shopping Centres Group,https://find-and-update.company-information.service.gov.uk/company/03685527,ftse_entry_date,1984-01-02,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2002-12-23; 2010-05-07; 2014-06-23,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,3,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2002-12-23,no,index_provider_notice,Spine's 1984-01-02 is a launch placeholder; first FTSE 100 entry per FTSE Russell record is 2002-12-23 (as 'Liberty International'). Later episodes may exist; see PDF.
03685527,Intu Properties,LII,Capital Shopping Centres Group,https://find-and-update.company-information.service.gov.uk/company/03685527,ftse_exit_date,2017-06-19,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2010-05-07; 2013-03-18; 2017-06-19,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,3,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2017-06-19,yes,index_provider_notice,
03633621,Investec,INVP,,https://find-and-update.company-information.service.gov.uk/company/03633621,ftse_entry_date,1984-01-02,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2010-03-22,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,6,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2010-03-22,no,index_provider_notice,Spine's 1984-01-02 is a launch placeholder; first FTSE 100 entry per FTSE Russell record is 2010-03-22. Later episodes may exist; see PDF.
03633621,Investec,INVP,,https://find-and-update.company-information.service.gov.uk/company/03633621,ftse_exit_date,2011-12-19,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2011-12-19,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,6,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2011-12-19,yes,index_provider_notice,
04967001,ITV,ITV,,https://find-and-update.company-information.service.gov.uk/company/04967001,ftse_exit_date,2022-06-20,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2008-09-22; 2020-09-21; 2022-06-20,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,14,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2022-06-20,yes,index_provider_notice,
15049410,Jaguar,,,https://find-and-update.company-information.service.gov.uk/company/15049410,ftse_entry_date,1985-02-01,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,,,deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,3,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,1985-02-01,yes,index_provider_notice,Corporate event note: Corporate Event - Acquisition of Hambro Life by BAT Industries
15049410,Jaguar,,,https://find-and-update.company-information.service.gov.uk/company/15049410,ftse_exit_date,1988-01-04,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,,,deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,3,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,1988-01-04,yes,index_provider_notice,
01888425,JD Sports Fashion,JD,,https://find-and-update.company-information.service.gov.uk/company/01888425,ftse_entry_date,2019-06-24,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2019-06-24,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,8,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2019-06-24,yes,index_provider_notice,
00033774,Johnson Matthey,JMAT,,https://find-and-update.company-information.service.gov.uk/company/00033774,ftse_exit_date,2023-09-18,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,1984-12-04; 2021-12-20; 2023-09-18,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,20,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2023-09-18,yes,index_provider_notice,
06947854,Just Eat,JE.,,https://find-and-update.company-information.service.gov.uk/company/06947854,ftse_entry_date,2017-12-18,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2017-12-18; 2019-03-18; 2019-12-23; 2020-02-05,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,3,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2017-12-18,yes,index_provider_notice,
06947854,Just Eat,JE.,,https://find-and-update.company-information.service.gov.uk/company/06947854,ftse_exit_date,2021-09-20,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2018-12-24; 2019-10-23; 2020-02-05; 2021-09-20,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,3,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2021-09-20,yes,index_provider_notice,PDF lists the company as 'Just Eat Takeaway.com*'. Corporate event note: *Nationality reassigned from UK to Netherlands
09132358,Kazakhmys,,,https://find-and-update.company-information.service.gov.uk/company/09132358,ftse_entry_date,2005-12-19,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,,,deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,8,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2005-12-19,yes,index_provider_notice,
09132358,Kazakhmys,,,https://find-and-update.company-information.service.gov.uk/company/09132358,ftse_exit_date,2013-03-18,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,,,deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,8,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2013-03-18,yes,index_provider_notice,
02366627,Kelda Group,KEL,,https://find-and-update.company-information.service.gov.uk/company/02366627,ftse_entry_date,2003-03-24,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2003-03-24; 2005-07-26; 2007-12-24,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,3,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2003-03-24,yes,index_provider_notice,
02366627,Kelda Group,KEL,,https://find-and-update.company-information.service.gov.uk/company/02366627,ftse_exit_date,2008-02-07,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2003-09-22; 2007-09-24; 2008-02-07,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,3,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2008-02-07,yes,index_provider_notice,Corporate event note: Corporate Event - Acquisition of Kelda Group by Saltaire Water Limited
01664812,Kingfisher,KGF,Woolworths,https://find-and-update.company-information.service.gov.uk/company/01664812,ftse_entry_date,1984-01-02,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,1984-07-02; 2020-06-22,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,38,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,1984-07-02,no,index_provider_notice,Spine's 1984-01-02 is a launch placeholder; first FTSE 100 entry per FTSE Russell record is 1984-07-02 (as 'Woolworths'). Later episodes may exist; see PDF.
01664812,Kingfisher,KGF,Woolworths,https://find-and-update.company-information.service.gov.uk/company/01664812,ftse_exit_date,2020-03-23,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2020-03-23,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,38,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2020-03-23,yes,index_provider_notice,
03900804,Lattice Group PLC,NGG,,https://find-and-update.company-information.service.gov.uk/company/03900804,ftse_entry_date,2000-10-23,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2000-10-23,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,2,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2000-10-23,yes,index_provider_notice,
03900804,Lattice Group PLC,NGG,,https://find-and-update.company-information.service.gov.uk/company/03900804,ftse_exit_date,2002-10-21,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2002-10-21,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,2,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2002-10-21,yes,index_provider_notice,PDF lists the company as 'Lattice'.
14236527,Liberty International,,,https://find-and-update.company-information.service.gov.uk/company/14236527,ftse_entry_date,2002-12-23,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,,,deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,8,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2002-12-23,yes,index_provider_notice,
10917019,Lion Finance Group,BGEO,,https://find-and-update.company-information.service.gov.uk/company/10917019,ftse_entry_date,2026-03-23,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2026-03-23,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,5,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2026-03-23,yes,index_provider_notice,
SC095000,Lloyds Banking Group,LLOY,,https://find-and-update.company-information.service.gov.uk/company/SC095000,ftse_entry_date,1984-01-02,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,1987-01-02,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,43,https://www.cityam.com/ftse-100-history-index-has-changed-over-33-years/,1984-01-03,partial,news_archive,"Original FTSE 100 constituent at the index launch (first trading day 3 January 1984; spine's 1984-01-02 is a placeholder). CityAM 33-year retrospective, listed as Lloyds Bank."
SC095000,Lloyds Banking Group,LLOY,,https://find-and-update.company-information.service.gov.uk/company/SC095000,ftse_exit_date,,value_missing_source_cited,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,1995-12-28,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,43,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,,,index_provider_notice,"No exit exists: Lloyds (Lloyds Bank > Lloyds TSB > Lloyds Banking Group) has been a constituent continuously since launch. Crosscheck 1995-12-28 is the deletion of TSB Group at the Lloyds/TSB merger (PDF row 28-Dec-95: Dixons Group added, TSB Group deleted), not a Lloyds exit. Recommend leaving exit blank."
01631639,Logica Plc,LOG,,https://find-and-update.company-information.service.gov.uk/company/01631639,ftse_entry_date,1999-11-11,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,1999-11-11,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,3,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,1999-11-11,yes,index_provider_notice,
01631639,Logica Plc,LOG,,https://find-and-update.company-information.service.gov.uk/company/01631639,ftse_exit_date,2002-06-24,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2002-06-24,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,3,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2002-06-24,yes,index_provider_notice,PDF lists the company as 'Logica'.
01008965,London and Scottish Marine,LSO,,https://find-and-update.company-information.service.gov.uk/company/01008965,ftse_entry_date,1988-10-03,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,1988-10-03; 1995-09-18,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,8,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,1988-10-03,yes,index_provider_notice,PDF lists the company as 'London and Scottish Marine Oil'.
01008965,London and Scottish Marine,LSO,,https://find-and-update.company-information.service.gov.uk/company/01008965,ftse_exit_date,1998-09-08,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,1993-06-21; 1998-09-08,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,8,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,1998-09-08,yes,index_provider_notice,PDF lists the company as 'London and Scottish Marine Oil'.
02075721,London Stock Exchange,LSEG,,https://find-and-update.company-information.service.gov.uk/company/02075721,operating_birth_year,1801,low_priority_public_page,https://www.londonstockexchange.com/discover/lseg/our-history,public_web_page_low_risk,,,deliverables/ftse/ftse_birth.csv; deliverables/consolidated/ftse_birth_audited.csv,0,,,,,"LOW PRIORITY - LSEG's own public corporate-history page, not licensed market data. Replace only if citing lseg.com at all is unwanted."
05369106,London Stock Exchange Group,LSEG,,https://find-and-update.company-information.service.gov.uk/company/05369106,ftse_entry_date,1984-01-02,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,,,deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,16,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2007-12-04,no,index_provider_notice,Spine's 1984-01-02 is a launch placeholder; first FTSE 100 entry per FTSE Russell record is 2007-12-04 (as 'London Stock Exchange'). Later episodes may exist; see PDF.
05369106,London Stock Exchange Group,LSEG,,https://find-and-update.company-information.service.gov.uk/company/05369106,ftse_exit_date,2010-06-21,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,,,deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,16,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2010-06-21,yes,index_provider_notice,
07124797,LondonMetric Property,LMP,,https://find-and-update.company-information.service.gov.uk/company/07124797,ftse_entry_date,2024-06-24,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2024-06-24,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,5,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2024-06-24,yes,index_provider_notice,
02805337,Lonrho,,,https://find-and-update.company-information.service.gov.uk/company/02805337,ftse_entry_date,1984-04-02,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,,,deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,6,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,1984-04-02,yes,index_provider_notice,
02805337,Lonrho,,,https://find-and-update.company-information.service.gov.uk/company/02805337,ftse_exit_date,1992-04-01,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,,,deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,6,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,1992-04-01,yes,index_provider_notice,
03207774,LucasVarity,LVA,,https://find-and-update.company-information.service.gov.uk/company/03207774,ftse_entry_date,1996-09-23,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,1996-09-23,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,3,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,1996-09-23,yes,index_provider_notice,
03207774,LucasVarity,LVA,,https://find-and-update.company-information.service.gov.uk/company/03207774,ftse_exit_date,1999-03-29,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,1999-03-29,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,3,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,1999-03-29,yes,index_provider_notice,
02953047,Magnet & Southerns,,,https://find-and-update.company-information.service.gov.uk/company/02953047,ftse_exit_date,1984-04-02,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,,,deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,1,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,1984-04-02,yes,index_provider_notice,
SC639139,Marconi,,,https://find-and-update.company-information.service.gov.uk/company/SC639139,ftse_entry_date,1999-11-30,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,,,deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,2,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,1999-11-30,yes,index_provider_notice,
SC639139,Marconi,,,https://find-and-update.company-information.service.gov.uk/company/SC639139,ftse_exit_date,2001-09-24,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,,,deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,2,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2001-09-24,yes,index_provider_notice,
04256886,Marks and Spencer Group,MKS,,https://find-and-update.company-information.service.gov.uk/company/04256886,ftse_entry_date,1984-01-02,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2023-09-18,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,22,https://www.cityam.com/ftse-100-history-index-has-changed-over-33-years/,1984-01-03,partial,news_archive,"Original FTSE 100 constituent at the index launch (first trading day 3 January 1984; spine's 1984-01-02 is a placeholder). CityAM 33-year retrospective, listed as Marks & Spencer."
04256886,Marks and Spencer Group,MKS,,https://find-and-update.company-information.service.gov.uk/company/04256886,ftse_exit_date,2019-09-23,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,,,deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,22,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2019-09-23,yes,index_provider_notice,
08338604,Mediclinic International plc,MDC,,https://find-and-update.company-information.service.gov.uk/company/08338604,ftse_entry_date,2016-03-21,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2016-03-21,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,2,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2016-03-21,yes,index_provider_notice,
08338604,Mediclinic International plc,MDC,,https://find-and-update.company-information.service.gov.uk/company/08338604,ftse_exit_date,2018-06-18,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2018-06-18,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,2,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2018-06-18,yes,index_provider_notice,PDF lists the company as 'Mediclinic International'.
00432989,Meggitt,MGGT,,https://find-and-update.company-information.service.gov.uk/company/00432989,ftse_entry_date,2011-10-07,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2011-10-07; 2019-09-23; 2021-09-20,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,6,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2011-10-07,yes,index_provider_notice,
00432989,Meggitt,MGGT,,https://find-and-update.company-information.service.gov.uk/company/00432989,ftse_exit_date,2022-09-13,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2015-12-21; 2020-06-22; 2022-09-13,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,6,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2022-09-13,yes,index_provider_notice,Corporate event note: Corporate Event – cash acquisition of Meggitt by Parker- Hannifin Corporation (non-constituent)
09800044,Melrose Industries,MRO,,https://find-and-update.company-information.service.gov.uk/company/09800044,ftse_entry_date,1984-01-02,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2018-04-24,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,10,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2012-09-24,no,index_provider_notice,Spine's 1984-01-02 is a launch placeholder; first FTSE 100 entry per FTSE Russell record is 2012-09-24 (as 'Melrose'). Later episodes may exist; see PDF.
05514581,MEPC,,,https://find-and-update.company-information.service.gov.uk/company/05514581,ftse_exit_date,1995-09-18,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,,,deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,11,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,1995-09-18,yes,index_provider_notice,
08700412,Merlin Entertainments,MERL,,https://find-and-update.company-information.service.gov.uk/company/08700412,ftse_entry_date,2015-04-13,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2015-04-13,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,2,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2015-04-13,yes,index_provider_notice,Corporate event note: Corporate Event - Acquisition of Friends Life Group by Aviva
08700412,Merlin Entertainments,MERL,,https://find-and-update.company-information.service.gov.uk/company/08700412,ftse_exit_date,2017-12-18,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2017-12-18,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,2,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2017-12-18,yes,index_provider_notice,
15944520,Metlen Energy & Metals,MTLN,,https://find-and-update.company-information.service.gov.uk/company/15944520,ftse_entry_date,2025-09-22,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2025-09-22,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,4,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2025-09-22,yes,index_provider_notice,
